# instance ta27, makespan 1711, lower bound 1652, best known 1680
# produced by open_backjump_300s run 5; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
105;5;5;18;204;92;296
106;5;6;12;314;88;402
107;5;7;17;411;16;427
108;5;8;19;427;3;430
109;5;9;10;453;56;509
110;5;10;3;509;80;589
111;5;11;4;589;10;599
112;5;12;16;599;26;625
113;5;13;1;625;78;703
114;5;14;15;703;69;772
115;5;15;8;860;91;951
116;5;16;2;951;82;1033
117;5;17;11;1033;77;1110
118;5;18;14;1186;73;1259
119;5;19;5;1259;96;1355
120;6;0;7;204;19;223
121;6;1;3;232;38;270
122;6;2;5;287;83;370
123;6;3;17;427;50;477
124;6;4;14;477;31;508
125;6;5;19;508;87;595
126;6;6;8;610;67;677
127;6;7;9;677;99;776
128;6;8;13;776;69;845
129;6;9;11;845;77;922
130;6;10;1;922;4;926
131;6;11;12;969;31;1000
132;6;12;16;1000;96;1096
133;6;13;0;1096;77;1173
134;6;14;2;1173;80;1253
135;6;15;18;1253;68;1321
136;6;16;15;1343;74;1417
137;6;17;4;1431;86;1517
138;6;18;10;1584;30;1614
139;6;19;6;1619;54;1673
140;7;0;15;0;25;25
141;7;1;16;25;47;72
142;7;2;12;72;10;82
143;7;3;5;131;16;147
144;7;4;4;168;83;251
145;7;5;9;251;62;313
146;7;6;18;313;3;316
147;7;7;3;316;38;354
148;7;8;8;773;87;860
149;7;9;19;895;19;914
150;7;10;17;965;98;1063
151;7;11;6;1063;2;1065
152;7;12;13;1066;58;1124
153;7;13;11;1150;30;1180
154;7;14;0;1199;22;1221
155;7;15;7;1221;55;1276
156;7;16;14;1361;80;1441
157;7;17;10;1515;69;1584
158;7;18;1;1584;77;1661
159;7;19;2;1661;40;1701
160;8;0;2;34;17;51
161;8;1;5;189;98;287
162;8;2;6;293;25;318
163;8;3;19;318;41;359
164;8;4;4;359;62;421
165;8;5;18;444;28;472
166;8;6;1;472;52;524
167;8;7;0;524;5;529
168;8;8;8;585;25;610
169;8;9;9;776;37;813
170;8;10;7;813;93;906
171;8;11;12;906;63;969
172;8;12;13;969;23;992
173;8;13;14;992;58;1050
174;8;14;17;1063;92;1155
175;8;15;15;1194;70;1264
176;8;16;16;1326;90;1416
177;8;17;3;1416;29;1445
178;8;18;10;1445;26;1471
179;8;19;11;1502;69;1571
180;9;0;19;0;41;41
181;9;1;0;241;65;306
182;9;2;17;310;34;344
183;9;3;14;344;4;348
184;9;4;7;348;73;421
185;9;5;11;421;79;500
186;9;6;8;500;58;558
187;9;7;6;604;14;618
188;9;8;12;636;97;733
189;9;9;4;733;71;804
190;9;10;10;914;97;1011
191;9;11;2;1033;95;1128
192;9;12;16;1143;58;1201
193;9;13;13;1201;12;1213
194;9;14;3;1252;17;1269
195;9;15;9;1269;66;1335
196;9;16;1;1335;78;1413
197;9;17;15;1417;68;1485
198;9;18;18;1485;69;1554
199;9;19;5;1554;53;1607
200;10;0;10;57;27;84
201;10;1;4;85;83;168
202;10;2;14;174;20;194
203;10;3;9;194;12;206
204;10;4;19;206;86;292
205;10;5;6;318;34;352
206;10;6;18;352;36;388
207;10;7;0;388;28;416
208;10;8;13;588;63;651
209;10;9;12;733;37;770
210;10;10;16;833;23;856
211;10;11;5;856;50;906
212;10;12;7;1057;90;1147
213;10;13;8;1147;5;1152
214;10;14;17;1155;17;1172
215;10;15;3;1172;80;1252
216;10;16;1;1252;35;1287
217;10;17;2;1347;4;1351
218;10;18;15;1581;41;1622
219;10;19;11;1629;81;1710
220;11;0;4;0;85;85
221;11;1;18;85;92;177
222;11;2;12;203;90;293
223;11;3;15;293;95;388
224;11;4;3;388;19;407
225;11;5;8;407;59;466
226;11;6;19;643;94;737
227;11;7;9;813;75;888
228;11;8;5;906;75;981
229;11;9;6;1004;47;1051
230;11;10;16;1096;9;1105
231;11;11;14;1180;6;1186
232;11;12;10;1186;43;1229
233;11;13;0;1229;30;1259
234;11;14;2;1259;88;1347
235;11;15;1;1413;19;1432
236;11;16;17;1432;10;1442
237;11;17;13;1442;76;1518
238;11;18;11;1571;58;1629
239;11;19;7;1629;29;1658
240;12;0;4;251;23;274
241;12;1;5;370;87;457
242;12;2;6;457;50;507
243;12;3;7;578;76;654
244;12;4;11;654;26;680
245;12;5;10;680;28;708
246;12;6;0;708;36;744
247;12;7;17;744;35;779
248;12;8;2;827;4;831
249;12;9;9;888;32;920
250;12;10;14;920;22;942
251;12;11;13;992;74;1066
252;12;12;1;1078;52;1130
253;12;13;16;1130;13;1143
254;12;14;8;1152;14;1166
255;12;15;19;1166;61;1227
256;12;16;15;1264;47;1311
257;12;17;12;1459;87;1546
258;12;18;3;1546;73;1619
259;12;19;18;1619;64;1683
260;13;0;5;0;80;80
261;13;1;0;80;43;123
262;13;2;17;194;45;239
263;13;3;14;242;92;334
264;13;4;8;334;68;402
265;13;5;12;402;66;468
266;13;6;2;468;60;528
267;13;7;9;528;37;565
268;13;8;18;594;60;654
269;13;9;6;692;51;743
270;13;10;19;743;41;784
271;13;11;3;784;61;845
272;13;12;13;845;98;943
273;13;13;7;998;59;1057
274;13;14;4;1057;95;1152
275;13;15;15;1156;38;1194
276;13;16;11;1194;67;1261
277;13;17;1;1287;12;1299
278;13;18;10;1299;95;1394
279;13;19;16;1514;22;1536
280;14;0;10;0;57;57
281;14;1;1;57;96;153
282;14;2;15;153;11;164
283;14;3;5;164;25;189
284;14;4;8;189;69;258
285;14;5;4;274;59;333
286;14;6;9;333;45;378
287;14;7;13;414;52;466
288;14;8;14;627;85;712
289;14;9;2;740;26;766
290;14;10;17;779;91;870
291;14;11;6;870;57;927
292;14;12;3;927;30;957
293;14;13;16;957;32;989
294;14;14;19;989;58;1047
295;14;15;11;1110;40;1150
296;14;16;7;1150;11;1161
297;14;17;18;1161;19;1180
298;14;18;0;1180;19;1199
299;14;19;12;1288;82;1370
300;15;0;1;153;81;234
301;15;1;5;457;83;540
302;15;2;2;540;77;617
303;15;3;16;676;45;721
304;15;4;11;771;63;834
305;15;5;17;870;95;965
306;15;6;14;965;25;990
307;15;7;8;990;48;1038
308;15;8;9;1038;27;1065
309;15;9;18;1065;56;1121
310;15;10;4;1152;54;1206
311;15;11;12;1206;82;1288
312;15;12;15;1311;32;1343
313;15;13;19;1343;99;1442
314;15;14;7;1442;41;1483
315;15;15;0;1483;1;1484
316;15;16;13;1518;2;1520
317;15;17;6;1558;61;1619
318;15;18;10;1619;23;1642
319;15;19;3;1642;26;1668
320;16;0;1;0;47;47
321;16;1;18;47;9;56
322;16;2;2;56;90;146
323;16;3;14;146;28;174
324;16;4;5;540;68;608
325;16;5;8;677;23;700
326;16;6;10;708;66;774
327;16;7;6;774;46;820
328;16;8;19;820;75;895
329;16;9;4;898;96;994
330;16;10;13;1124;68;1192
331;16;11;9;1193;60;1253
332;16;12;16;1280;46;1326
333;16;13;7;1326;35;1361
334;16;14;11;1361;9;1370
335;16;15;12;1370;89;1459
336;16;16;15;1485;96;1581
337;16;17;0;1581;42;1623
338;16;18;3;1623;2;1625
339;16;19;17;1625;86;1711
340;17;0;11;90;90;180
341;17;1;3;180;52;232
342;17;2;14;232;10;242
343;17;3;7;275;25;300
344;17;4;1;300;59;359
345;17;5;13;359;55;414
346;17;6;18;414;30;444
347;17;7;9;444;33;477
348;17;8;19;477;18;495
349;17;9;12;556;80;636
350;17;10;8;700;73;773
351;17;11;15;773;41;814
352;17;12;4;814;9;823
353;17;13;6;927;64;991
354;17;14;16;1201;79;1280
355;17;15;17;1280;31;1311
356;17;16;2;1351;79;1430
357;17;17;10;1471;44;1515
358;17;18;0;1515;14;1529
359;17;19;5;1607;73;1680
360;18;0;10;84;59;143
361;18;1;2;239;57;296
362;18;2;17;344;67;411
363;18;3;7;421;47;468
364;18;4;8;468;13;481
365;18;5;18;481;35;516
366;18;6;13;516;72;588
367;18;7;6;618;74;692
368;18;8;5;692;56;748
369;18;9;16;748;85;833
370;18;10;0;835;52;887
371;18;11;15;895;25;920
372;18;12;1;926;92;1018
373;18;13;3;1018;92;1110
374;18;14;12;1110;81;1191
375;18;15;11;1261;76;1337
376;18;16;9;1337;91;1428
377;18;17;14;1441;93;1534
378;18;18;19;1541;36;1577
379;18;19;4;1577;88;1665
380;19;0;8;0;28;28
381;19;1;16;72;89;161
382;19;2;0;161;3;164
383;19;3;2;164;75;239
384;19;4;11;239;31;270
385;19;5;10;270;87;357
386;19;6;19;359;66;425
387;19;7;17;477;67;544
388;19;8;7;544;34;578
389;19;9;14;578;19;597
390;19;10;3;597;30;627
391;19;11;4;627;91;718
392;19;12;13;718;53;771
393;19;13;15;814;81;895
394;19;14;6;991;13;1004
395;19;15;5;1004;15;1019
396;19;16;1;1019;59;1078
397;19;17;9;1078;17;1095
398;19;18;12;1546;85;1631
399;19;19;18;1683;11;1694
