# instance ta33, makespan 1849, lower bound 1788, best known 1791
# produced by open_backjump_300s run 3; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
97;6;7;5;1000;26;1026
98;6;8;8;1082;71;1153
99;6;9;9;1175;48;1223
100;6;10;13;1290;79;1369
101;6;11;4;1444;54;1498
102;6;12;10;1498;98;1596
103;6;13;0;1598;81;1679
104;6;14;2;1690;43;1733
105;7;0;3;0;35;35
106;7;1;9;165;28;193
107;7;2;11;193;88;281
108;7;3;14;384;58;442
109;7;4;2;543;87;630
110;7;5;13;630;18;648
111;7;6;12;663;5;668
112;7;7;10;717;74;791
113;7;8;6;811;43;854
114;7;9;7;907;28;935
115;7;10;0;953;82;1035
116;7;11;1;1169;34;1203
117;7;12;4;1258;28;1286
118;7;13;5;1363;98;1461
119;7;14;8;1691;73;1764
120;8;0;9;0;83;83
121;8;1;2;105;93;198
122;8;2;3;198;86;284
123;8;3;13;284;62;346
124;8;4;10;432;18;450
125;8;5;14;450;70;520
126;8;6;12;523;67;590
127;8;7;1;609;66;675
128;8;8;7;675;14;689
129;8;9;0;693;62;755
130;8;10;6;854;47;901
131;8;11;8;960;51;1011
132;8;12;11;1033;90;1123
133;8;13;4;1123;2;1125
134;8;14;5;1233;98;1331
135;9;0;0;0;28;28
136;9;1;7;53;94;147
137;9;2;3;161;6;167
138;9;3;14;299;66;365
139;9;4;4;578;79;657
140;9;5;8;657;71;728
141;9;6;13;768;35;803
142;9;7;2;890;57;947
143;9;8;1;947;69;1016
144;9;9;9;1073;75;1148
145;9;10;12;1334;84;1418
146;9;11;5;1461;47;1508
147;9;12;6;1688;21;1709
148;9;13;10;1709;66;1775
149;9;14;11;1778;66;1844
150;10;0;2;0;20;20
151;10;1;12;131;62;193
152;10;2;0;193;37;230
153;10;3;4;246;71;317
154;10;4;14;365;19;384
155;10;5;10;450;63;513
156;10;6;8;728;90;818
157;10;7;13;867;79;946
158;10;8;7;1218;87;1305
159;10;9;3;1305;40;1345
160;10;10;6;1451;92;1543
161;10;11;9;1543;15;1558
162;10;12;5;1587;5;1592
163;10;13;1;1609;76;1685
164;10;14;11;1733;45;1778
165;11;0;5;133;71;204
166;11;1;2;298;59;357
167;11;2;8;357;99;456
168;11;3;6;741;70;811
169;11;4;4;813;27;840
170;11;5;12;848;54;902
171;11;6;9;902;82;984
172;11;7;1;1035;62;1097
173;11;8;10;1211;7;1218
174;11;9;0;1230;5;1235
175;11;10;14;1235;12;1247
176;11;11;7;1428;90;1518
177;11;12;13;1518;92;1610
178;11;13;11;1650;83;1733
179;11;14;3;1754;71;1825
180;12;0;14;0;90;90
181;12;1;5;204;79;283
182;12;2;0;506;48;554
183;12;3;3;597;66;663
184;12;4;7;1115;86;1201
185;12;5;1;1203;87;1290
186;12;6;4;1290;3;1293
187;12;7;8;1293;49;1342
188;12;8;2;1344;84;1428
189;12;9;12;1428;98;1526
190;12;10;11;1555;46;1601
191;12;11;13;1610;58;1668
192;12;12;9;1668;74;1742
193;12;13;10;1775;11;1786
194;12;14;6;1793;21;1814
195;13;0;5;0;56;56
196;13;1;2;56;49;105
197;13;2;14;206;93;299
198;13;3;6;428;11;439
199;13;4;12;518;5;523
200;13;5;4;546;32;578
201;13;6;10;601;19;620
202;13;7;9;649;96;745
203;13;8;3;745;7;752
204;13;9;8;880;80;960
205;13;10;13;993;96;1089
206;13;11;7;1201;17;1218
207;13;12;1;1290;22;1312
208;13;13;0;1334;45;1379
209;13;14;11;1459;84;1543
210;14;0;4;32;93;125
211;14;1;9;147;18;165
212;14;2;0;165;25;190
213;14;3;6;209;69;278
214;14;4;1;281;65;346
215;14;5;10;392;40;432
216;14;6;13;432;85;517
217;14;7;3;663;19;682
218;14;8;2;682;88;770
219;14;9;12;770;78;848
220;14;10;5;885;35;920
221;14;11;11;920;53;973
222;14;12;7;1518;46;1564
223;14;13;8;1564;73;1637
224;14;14;14;1659;16;1675
225;15;0;2;262;36;298
226;15;1;5;298;18;316
227;15;2;12;359;36;395
228;15;3;4;409;34;443
229;15;4;1;453;64;517
230;15;5;7;827;80;907
231;15;6;6;930;87;1017
232;15;7;14;1047;40;1087
233;15;8;3;1092;39;1131
234;15;9;8;1153;63;1216
235;15;10;13;1248;42;1290
236;15;11;10;1293;74;1367
237;15;12;9;1368;34;1402
238;15;13;0;1511;87;1598
239;15;14;11;1601;49;1650
240;16;0;6;0;84;84
241;16;1;10;146;79;225
242;16;2;1;346;63;409
243;16;3;8;456;15;471
244;16;4;12;590;73;663
245;16;5;2;678;1;679
246;16;6;11;715;58;773
247;16;7;9;856;27;883
248;16;8;14;980;67;1047
249;16;9;5;1047;81;1128
250;16;10;0;1212;18;1230
251;16;11;7;1564;35;1599
252;16;12;13;1668;52;1720
253;16;13;3;1720;34;1754
254;16;14;4;1754;95;1849
255;17;0;2;198;64;262
256;17;1;0;279;48;327
257;17;2;4;327;82;409
258;17;3;10;513;1;514
259;17;4;3;514;11;525
260;17;5;5;525;19;544
261;17;6;7;576;27;603
262;17;7;12;668;93;761
263;17;8;14;938;42;980
264;17;9;13;1140;83;1223
265;17;10;11;1283;12;1295
266;17;11;9;1331;37;1368
267;17;12;8;1420;55;1475
268;17;13;1;1685;66;1751
269;17;14;6;1751;42;1793
270;18;0;5;56;77;133
271;18;1;6;196;13;209
272;18;2;8;209;55;264
273;18;3;0;264;15;279
274;18;4;10;320;72;392
275;18;5;11;483;20;503
276;18;6;13;517;71;588
277;18;7;14;795;45;840
278;18;8;7;935;39;974
279;18;9;2;974;61;1035
280;18;10;12;1121;73;1194
281;18;11;1;1312;93;1405
282;18;12;4;1410;34;1444
283;18;13;9;1558;62;1620
284;18;14;3;1620;66;1686
285;19;0;13;0;68;68
286;19;1;8;68;15;83
287;19;2;11;386;97;483
288;19;3;7;483;85;568
289;19;4;9;568;81;649
290;19;5;10;664;53;717
291;19;6;3;872;49;921
292;19;7;14;1087;70;1157
293;19;8;4;1157;96;1253
294;19;9;12;1269;65;1334
295;19;10;1;1405;72;1477
296;19;11;6;1543;76;1619
297;19;12;2;1619;71;1690
298;19;13;5;1690;81;1771
299;19;14;0;1771;77;1848
300;20;0;1;0;62;62
301;20;1;6;639;84;723
302;20;2;14;737;58;795
303;20;3;3;836;36;872
304;20;4;12;902;63;965
305;20;5;10;967;69;1036
306;20;6;7;1044;10;1054
307;20;7;13;1089;51;1140
308;20;8;5;1199;34;1233
309;20;9;0;1235;27;1262
310;20;10;4;1293;19;1312
311;20;11;11;1361;98;1459
312;20;12;9;1459;21;1480
313;20;13;2;1507;16;1523
314;20;14;8;1523;23;1546
315;21;0;7;195;60;255
316;21;1;11;369;17;386
317;21;2;0;386;89;475
318;21;3;10;514;87;601
319;21;4;1;758;52;810
320;21;5;2;810;80;890
321;21;6;5;975;17;992
322;21;7;4;992;30;1022
323;21;8;3;1131;82;1213
324;21;9;9;1223;50;1273
325;21;10;14;1273;53;1326
326;21;11;8;1342;78;1420
327;21;12;6;1619;69;1688
328;21;13;12;1688;77;1765
329;21;14;13;1771;67;1838
330;22;0;6;140;56;196
331;22;1;7;255;40;295
332;22;2;12;327;32;359
333;22;3;13;359;37;396
334;22;4;11;503;37;540
335;22;5;3;540;12;552
336;22;6;8;579;11;590
337;22;7;1;810;36;846
338;22;8;10;882;85;967
339;22;9;9;984;89;1073
340;22;10;0;1127;85;1212
341;22;11;5;1331;32;1363
342;22;12;2;1428;66;1494
343;22;13;14;1494;98;1592
344;22;14;4;1642;79;1721
345;23;0;4;0;32;32
346;23;1;6;84;56;140
347;23;2;1;140;22;162
348;23;3;10;225;95;320
349;23;4;12;395;55;450
350;23;5;9;450;20;470
351;23;6;14;520;46;566
352;23;7;7;568;8;576
353;23;8;11;576;68;644
354;23;9;0;644;49;693
355;23;10;5;799;86;885
356;23;11;3;1000;92;1092
357;23;12;13;1223;25;1248
358;23;13;8;1262;24;1286
359;23;14;2;1494;13;1507
360;24;0;7;0;53;53
361;24;1;2;53;1;54
362;24;2;10;54;92;146
363;24;3;9;193;65;258
364;24;4;5;283;10;293
365;24;5;3;407;92;499
366;24;6;1;517;92;609
367;24;7;13;720;48;768
368;24;8;11;773;39;812
369;24;9;8;827;53;880
370;24;10;4;902;49;951
371;24;11;14;1157;26;1183
372;24;12;12;1194;75;1269
373;24;13;6;1270;84;1354
374;24;14;0;1379;2;1381
375;25;0;3;35;14;49
376;25;1;4;125;67;192
377;25;2;12;233;84;317
378;25;3;0;475;31;506
379;25;4;7;1054;61;1115
380;25;5;11;1123;63;1186
381;25;6;10;1269;24;1293
382;25;7;2;1293;51;1344
383;25;8;13;1474;22;1496
384;25;9;5;1554;33;1587
385;25;10;8;1637;54;1691
386;25;11;6;1709;8;1717
387;25;12;14;1717;38;1755
388;25;13;9;1755;7;1762
389;25;14;1;1762;67;1829
390;26;0;11;81;68;149
391;26;1;12;317;10;327
392;26;2;0;327;55;382
393;26;3;13;396;30;426
394;26;4;6;516;26;542
395;26;5;2;630;17;647
396;26;6;1;754;4;758
397;26;7;9;758;98;856
398;26;8;5;920;55;975
399;26;9;7;1305;45;1350
400;26;10;3;1350;27;1377
401;26;11;10;1377;76;1453
402;26;12;4;1498;96;1594
403;26;13;14;1594;65;1659
404;26;14;8;1764;60;1824
405;27;0;0;28;9;37
406;27;1;9;83;24;107
407;27;2;8;107;22;129
408;27;3;12;193;40;233
409;27;4;3;284;47;331
410;27;5;14;566;73;639
411;27;6;10;810;72;882
412;27;7;7;974;70;1044
413;27;8;2;1044;66;1110
414;27;9;1;1150;19;1169
415;27;10;6;1169;3;1172
416;27;11;11;1186;97;1283
417;27;12;4;1312;98;1410
418;27;13;5;1592;85;1677
419;27;14;13;1720;51;1771
420;28;0;4;192;54;246
421;28;1;2;357;19;376
422;28;2;7;603;72;675
423;28;3;11;675;38;713
424;28;4;6;723;18;741
425;28;5;3;752;84;836
426;28;6;1;846;71;917
427;28;7;10;1131;80;1211
428;28;8;8;1216;46;1262
429;28;9;9;1306;25;1331
430;28;10;13;1369;29;1398
431;28;11;0;1454;57;1511
432;28;12;12;1579;92;1671
433;28;13;14;1675;41;1716
434;28;14;5;1771;75;1846
435;29;0;14;190;16;206
436;29;1;6;349;79;428
437;29;2;2;428;53;481
438;29;3;8;481;98;579
439;29;4;10;620;8;628
440;29;5;4;657;20;677
441;29;6;11;713;2;715
442;29;7;13;803;64;867
443;29;8;12;965;61;1026
444;29;9;7;1350;78;1428
445;29;10;3;1428;91;1519
446;29;11;5;1519;35;1554
447;29;12;1;1554;55;1609
448;29;13;0;1679;92;1771
449;29;14;9;1771;78;1849
