# instance ta45, makespan 2042, lower bound 1997, best known 2000
# produced by open_baseline_300s run 4; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
190;9;10;8;1404;69;1473
191;9;11;1;1473;91;1564
192;9;12;4;1567;35;1602
193;9;13;13;1602;80;1682
194;9;14;5;1718;26;1744
195;9;15;0;1744;44;1788
196;9;16;3;1801;91;1892
197;9;17;12;1892;27;1919
198;9;18;18;1919;2;1921
199;9;19;2;1975;61;2036
200;10;0;10;58;59;117
201;10;1;11;126;46;172
202;10;2;7;262;81;343
203;10;3;14;395;42;437
204;10;4;5;437;53;490
205;10;5;2;535;44;579
206;10;6;19;579;21;600
207;10;7;15;639;45;684
208;10;8;1;856;91;947
209;10;9;12;1006;4;1010
210;10;10;8;1032;76;1108
211;10;11;0;1167;18;1185
212;10;12;16;1185;72;1257
213;10;13;13;1415;78;1493
214;10;14;9;1493;20;1513
215;10;15;4;1523;44;1567
216;10;16;17;1601;52;1653
217;10;17;3;1657;37;1694
218;10;18;18;1825;68;1893
219;10;19;6;1902;33;1935
220;11;0;19;33;2;35
221;11;1;9;35;63;98
222;11;2;0;98;82;180
223;11;3;3;240;37;277
224;11;4;14;277;3;280
225;11;5;7;343;53;396
226;11;6;13;435;89;524
227;11;7;6;524;31;555
228;11;8;11;674;63;737
229;11;9;8;737;6;743
230;11;10;15;755;98;853
231;11;11;10;856;2;858
232;11;12;4;896;23;919
233;11;13;12;968;38;1006
234;11;14;1;1210;87;1297
235;11;15;2;1297;91;1388
236;11;16;18;1388;60;1448
237;11;17;17;1653;55;1708
238;11;18;5;1774;93;1867
239;11;19;16;1947;38;1985
240;12;0;6;130;74;204
241;12;1;16;243;85;328
242;12;2;10;328;55;383
243;12;3;13;383;52;435
244;12;4;9;477;87;564
245;12;5;18;592;25;617
246;12;6;14;693;85;778
247;12;7;4;781;33;814
248;12;8;1;814;42;856
249;12;9;8;856;65;921
250;12;10;17;921;59;980
251;12;11;5;1013;91;1104
252;12;12;2;1144;91;1235
253;12;13;12;1281;16;1297
254;12;14;3;1339;30;1369
255;12;15;19;1380;62;1442
256;12;16;0;1442;70;1512
257;12;17;7;1598;14;1612
258;12;18;15;1612;35;1647
259;12;19;11;1647;19;1666
260;13;0;4;162;16;178
261;13;1;11;234;23;257
262;13;2;5;257;70;327
263;13;3;0;352;41;393
264;13;4;15;484;12;496
265;13;5;12;511;99;610
266;13;6;13;617;26;643
267;13;7;19;655;43;698
268;13;8;14;778;14;792
269;13;9;3;975;91;1066
270;13;10;16;1066;50;1116
271;13;11;10;1116;78;1194
272;13;12;9;1260;1;1261
273;13;13;1;1297;2;1299
274;13;14;18;1317;4;1321
275;13;15;6;1598;80;1678
276;13;16;17;1708;14;1722
277;13;17;8;1749;63;1812
278;13;18;7;1812;55;1867
279;13;19;2;1957;14;1971
280;14;0;1;0;86;86
281;14;1;12;152;32;184
282;14;2;3;184;56;240
283;14;3;15;254;81;335
284;14;4;11;340;52;392
285;14;5;2;410;14;424
286;14;6;5;425;7;432
287;14;7;8;432;74;506
288;14;8;16;689;33;722
289;14;9;9;727;69;796
290;14;10;17;893;23;916
291;14;11;7;1037;68;1105
292;14;12;4;1162;45;1207
293;14;13;13;1207;19;1226
294;14;14;6;1280;38;1318
295;14;15;14;1318;35;1353
296;14;16;0;1353;21;1374
297;14;17;10;1374;42;1416
298;14;18;19;1443;86;1529
299;14;19;18;1529;98;1627
300;15;0;19;0;33;33
301;15;1;12;33;51;84
302;15;2;7;84;96;180
303;15;3;14;180;5;185
304;15;4;13;194;56;250
305;15;5;10;383;90;473
306;15;6;2;473;50;523
307;15;7;11;582;41;623
308;15;8;3;752;34;786
309;15;9;0;814;93;907
310;15;10;16;907;61;968
311;15;11;17;980;67;1047
312;15;12;9;1047;60;1107
313;15;13;1;1179;31;1210
314;15;14;18;1210;5;1215
315;15;15;15;1215;41;1256
316;15;16;8;1283;85;1368
317;15;17;5;1368;58;1426
318;15;18;6;1541;57;1598
319;15;19;4;1751;10;1761
320;16;0;16;0;25;25
321;16;1;19;301;92;393
322;16;2;12;402;17;419
323;16;3;9;633;94;727
324;16;4;3;786;67;853
325;16;5;5;853;60;913
326;16;6;6;913;71;984
327;16;7;17;1047;28;1075
328;16;8;13;1270;70;1340
329;16;9;4;1426;97;1523
330;16;10;8;1530;56;1586
331;16;11;7;1612;29;1641
332;16;12;1;1641;56;1697
333;16;13;10;1697;41;1738
334;16;14;14;1738;57;1795
335;16;15;0;1795;70;1865
336;16;16;11;1865;26;1891
337;16;17;15;1923;50;1973
338;16;18;2;1973;2;1975
339;16;19;18;1993;44;2037
340;17;0;7;0;27;27
341;17;1;6;82;48;130
342;17;2;0;180;85;265
343;17;3;19;271;17;288
344;17;4;9;306;1;307
345;17;5;3;307;86;393
346;17;6;16;506;88;594
347;17;7;8;684;43;727
348;17;8;11;737;58;795
349;17;9;4;814;82;896
350;17;10;12;917;51;968
351;17;11;2;968;59;1027
352;17;12;13;1030;38;1068
353;17;13;17;1075;99;1174
354;17;14;18;1174;7;1181
355;17;15;15;1256;49;1305
356;17;16;1;1305;88;1393
357;17;17;14;1393;56;1449
358;17;18;5;1449;80;1529
359;17;19;10;1529;1;1530
360;18;0;12;184;61;245
361;18;1;9;245;48;293
362;18;2;19;438;90;528
363;18;3;14;532;59;591
364;18;4;7;956;80;1036
365;18;5;8;1108;44;1152
366;18;6;0;1185;26;1211
367;18;7;13;1226;44;1270
368;18;8;16;1342;86;1428
369;18;9;11;1428;31;1459
370;18;10;6;1469;72;1541
371;18;11;3;1541;29;1570
372;18;12;1;1573;68;1641
373;18;13;2;1668;29;1697
374;18;14;4;1702;49;1751
375;18;15;5;1751;23;1774
376;18;16;10;1800;59;1859
377;18;17;15;1862;61;1923
378;18;18;18;1923;70;1993
379;18;19;17;1993;49;2042
380;19;0;1;86;37;123
381;19;1;4;238;45;283
382;19;2;18;360;24;384
383;19;3;11;795;88;883
384;19;4;0;907;18;925
385;19;5;16;968;33;1001
386;19;6;12;1010;42;1052
387;19;7;8;1152;4;1156
388;19;8;13;1161;7;1168
389;19;9;7;1387;69;1456
390;19;10;2;1456;68;1524
391;19;11;19;1529;39;1568
392;19;12;3;1570;87;1657
393;19;13;5;1657;61;1718
394;19;14;9;1784;42;1826
395;19;15;15;1846;16;1862
396;19;16;17;1862;43;1905
397;19;17;14;1905;83;1988
398;19;18;10;1988;6;1994
399;19;19;6;1994;36;2030
400;20;0;10;117;91;208
401;20;1;16;208;35;243
402;20;2;3;277;9;286
403;20;3;5;327;98;425
404;20;4;4;425;49;474
405;20;5;7;640;96;736
406;20;6;11;931;68;999
407;20;7;19;1003;81;1084
408;20;8;15;1084;10;1094
409;20;9;14;1094;58;1152
410;20;10;9;1152;21;1173
411;20;11;8;1193;90;1283
412;20;12;6;1318;26;1344
413;20;13;18;1344;36;1380
414;20;14;12;1380;91;1471
415;20;15;0;1512;52;1564
416;20;16;1;1564;9;1573
417;20;17;2;1697;49;1746
418;20;18;13;1746;15;1761
419;20;19;17;1766;80;1846
420;21;0;5;0;11;11
421;21;1;4;11;78;89
422;21;2;7;180;59;239
423;21;3;8;239;47;286
424;21;4;0;286;11;297
425;21;5;11;316;24;340
426;21;6;1;340;55;395
427;21;7;3;395;87;482
428;21;8;17;502;28;530
429;21;9;14;530;2;532
430;21;10;16;594;23;617
431;21;11;19;617;38;655
432;21;12;15;684;71;755
433;21;13;13;1068;69;1137
434;21;14;10;1251;97;1348
435;21;15;6;1395;74;1469
436;21;16;12;1471;43;1514
437;21;17;2;1746;57;1803
438;21;18;9;1826;44;1870
439;21;19;18;1893;23;1916
440;22;0;13;0;13;13
441;22;1;14;13;54;67
442;22;2;16;67;19;86
443;22;3;5;86;3;89
444;22;4;0;89;4;93
445;22;5;7;249;13;262
446;22;6;18;283;77;360
447;22;7;12;610;74;684
448;22;8;1;684;2;686
449;22;9;3;686;66;752
450;22;10;19;752;81;833
451;22;11;17;833;60;893
452;22;12;11;893;38;931
453;22;13;4;931;90;1021
454;22;14;2;1077;67;1144
455;22;15;9;1261;34;1295
456;22;16;15;1305;27;1332
457;22;17;8;1473;57;1530
458;22;18;6;1830;72;1902
459;22;19;10;1926;7;1933
460;23;0;14;67;29;96
461;23;1;16;134;69;203
462;23;2;19;288;13;301
463;23;3;15;335;96;431
464;23;4;7;550;90;640
465;23;5;11;650;24;674
466;23;6;4;691;90;781
467;23;7;9;796;3;799
468;23;8;10;799;57;856
469;23;9;3;856;83;939
470;23;10;18;946;78;1024
471;23;11;6;1075;4;1079
472;23;12;13;1137;24;1161
473;23;13;17;1174;65;1239
474;23;14;2;1239;44;1283
475;23;15;0;1283;21;1304
476;23;16;5;1304;56;1360
477;23;17;12;1694;73;1767
478;23;18;1;1777;93;1870
479;23;19;8;1899;97;1996
480;24;0;8;81;53;134
481;24;1;13;181;13;194
482;24;2;6;204;18;222
483;24;3;5;222;33;255
484;24;4;1;255;79;334
485;24;5;19;393;45;438
486;24;6;14;438;17;455
487;24;7;17;455;47;502
488;24;8;9;564;45;609
489;24;9;0;609;79;688
490;24;10;12;812;7;819
491;24;11;11;999;89;1088
492;24;12;3;1088;51;1139
493;24;13;4;1302;32;1334
494;24;14;7;1456;26;1482
495;24;15;10;1482;32;1514
496;24;16;15;1546;43;1589
497;24;17;18;1627;62;1689
498;24;18;16;1689;31;1720
499;24;19;2;1860;14;1874
500;25;0;0;0;63;63
501;25;1;19;91;56;147
502;25;2;12;245;68;313
503;25;3;16;376;49;425
504;25;4;10;473;40;513
505;25;5;5;513;51;564
506;25;6;14;591;3;594
507;25;7;8;597;87;684
508;25;8;7;736;63;799
509;25;9;9;799;52;851
510;25;10;18;851;95;946
511;25;11;1;1033;56;1089
512;25;12;11;1089;97;1186
513;25;13;6;1186;30;1216
514;25;14;17;1239;99;1338
515;25;15;15;1338;39;1377
516;25;16;13;1493;6;1499
517;25;17;2;1592;76;1668
518;25;18;4;1668;34;1702
519;25;19;3;1702;73;1775
520;26;0;12;84;68;152
521;26;1;14;185;31;216
522;26;2;11;257;59;316
523;26;3;6;316;6;322
524;26;4;0;322;30;352
525;26;5;9;419;58;477
526;26;6;3;482;73;555
527;26;7;13;555;62;617
528;26;8;4;620;71;691
529;26;9;1;691;96;787
530;26;10;18;787;23;810
531;26;11;15;853;71;924
532;26;12;8;960;20;980
533;26;13;5;1002;11;1013
534;26;14;2;1027;50;1077
535;26;15;7;1641;92;1733
536;26;16;10;1738;62;1800
537;26;17;16;1800;67;1867
538;26;18;17;1905;10;1915
539;26;19;19;1915;65;1980
540;27;0;18;0;98;98
541;27;1;13;98;83;181
542;27;2;7;396;89;485
543;27;3;15;496;64;560
544;27;4;1;562;4;566
545;27;5;11;623;27;650
546;27;6;0;688;79;767
547;27;7;14;794;25;819
548;27;8;2;819;78;897
549;27;9;3;939;36;975
550;27;10;8;980;52;1032
551;27;11;10;1032;41;1073
552;27;12;6;1079;21;1100
553;27;13;4;1100;62;1162
554;27;14;12;1203;78;1281
555;27;15;17;1338;92;1430
556;27;16;5;1529;92;1621
557;27;17;19;1665;88;1753
558;27;18;16;1867;80;1947
559;27;19;9;1947;64;2011
560;28;0;11;38;88;126
561;28;1;5;126;78;204
562;28;2;7;239;10;249
563;28;3;10;298;14;312
564;28;4;8;312;8;320
565;28;5;1;395;18;413
566;28;6;2;424;10;434
567;28;7;6;434;37;471
568;28;8;14;471;49;520
569;28;9;12;692;27;719
570;28;10;17;719;94;813
571;28;11;13;843;95;938
572;28;12;0;969;37;1006
573;28;13;4;1021;23;1044
574;28;14;16;1044;15;1059
575;28;15;9;1173;87;1260
576;28;16;3;1285;54;1339
577;28;17;19;1442;1;1443
578;28;18;15;1472;74;1546
579;28;19;18;1689;40;1729
580;29;0;0;63;21;84
581;29;1;1;123;3;126
582;29;2;19;147;32;179
583;29;3;10;247;51;298
584;29;4;16;425;9;434
585;29;5;14;819;76;895
586;29;6;5;979;23;1002
587;29;7;6;1002;73;1075
588;29;8;12;1075;53;1128
589;29;9;3;1139;81;1220
590;29;10;7;1234;74;1308
591;29;11;4;1334;92;1426
592;29;12;18;1448;69;1517
593;29;13;17;1545;56;1601
594;29;14;9;1601;93;1694
595;29;15;15;1794;52;1846
596;29;16;2;1874;83;1957
597;29;17;13;1957;1;1958
598;29;18;11;1958;17;1975
599;29;19;8;1996;46;2042
