# instance ta30, makespan 1608, lower bound 1519, best known 1584
# produced by open_backjump_300s run 3; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
223;11;3;9;228;90;318
224;11;4;2;318;25;343
225;11;5;0;496;24;520
226;11;6;19;586;43;629
227;11;7;5;629;4;633
228;11;8;4;769;26;795
229;11;9;13;798;62;860
230;11;10;7;860;42;902
231;11;11;11;902;77;979
232;11;12;3;1005;9;1014
233;11;13;15;1053;61;1114
234;11;14;18;1185;19;1204
235;11;15;16;1225;69;1294
236;11;16;1;1335;9;1344
237;11;17;6;1346;60;1406
238;11;18;17;1421;5;1426
239;11;19;8;1426;54;1480
240;12;0;7;61;45;106
241;12;1;19;183;73;256
242;12;2;1;270;50;320
243;12;3;10;320;58;378
244;12;4;11;431;94;525
245;12;5;14;525;90;615
246;12;6;8;615;97;712
247;12;7;9;742;42;784
248;12;8;4;795;36;831
249;12;9;5;840;72;912
250;12;10;12;925;84;1009
251;12;11;15;1020;33;1053
252;12;12;17;1053;44;1097
253;12;13;13;1097;59;1156
254;12;14;3;1156;47;1203
255;12;15;6;1245;40;1285
256;12;16;2;1313;81;1394
257;12;17;18;1394;85;1479
258;12;18;0;1479;26;1505
259;12;19;16;1548;28;1576
260;13;0;17;0;67;67
261;13;1;11;97;46;143
262;13;2;13;143;9;152
263;13;3;1;152;40;192
264;13;4;2;197;81;278
265;13;5;4;278;97;375
266;13;6;7;428;7;435
267;13;7;0;494;2;496
268;13;8;10;496;69;565
269;13;9;8;596;9;605
270;13;10;3;605;17;622
271;13;11;19;685;81;766
272;13;12;14;766;81;847
273;13;13;6;847;46;893
274;13;14;9;893;26;919
275;13;15;5;922;30;952
276;13;16;18;1204;88;1292
277;13;17;16;1294;73;1367
278;13;18;12;1405;44;1449
279;13;19;15;1449;99;1548
280;14;0;11;158;16;174
281;14;1;3;174;62;236
282;14;2;5;236;3;239
283;14;3;19;256;30;286
284;14;4;10;286;16;302
285;14;5;1;320;40;360
286;14;6;17;360;62;422
287;14;7;7;598;96;694
288;14;8;6;758;75;833
289;14;9;13;860;69;929
290;14;10;2;929;86;1015
291;14;11;18;1015;90;1105
292;14;12;0;1105;93;1198
293;14;13;15;1198;15;1213
294;14;14;12;1213;30;1243
295;14;15;8;1243;46;1289
296;14;16;14;1289;50;1339
297;14;17;16;1367;29;1396
298;14;18;9;1436;9;1445
299;14;19;4;1445;97;1542
300;15;0;12;0;5;5
301;15;1;8;5;73;78
302;15;2;16;78;54;132
303;15;3;0;225;81;306
304;15;4;18;373;26;399
305;15;5;13;513;36;549
306;15;6;7;563;35;598
307;15;7;19;629;56;685
308;15;8;4;707;62;769
309;15;9;9;784;31;815
310;15;10;17;815;2;817
311;15;11;5;817;23;840
312;15;12;11;840;60;900
313;15;13;14;936;12;948
314;15;14;10;951;88;1039
315;15;15;3;1096;38;1134
316;15;16;6;1150;95;1245
317;15;17;15;1301;65;1366
318;15;18;1;1366;86;1452
319;15;19;2;1469;64;1533
320;16;0;9;0;3;3
321;16;1;5;3;99;102
322;16;2;19;102;81;183
323;16;3;7;183;93;276
324;16;4;11;349;82;431
325;16;5;12;448;17;465
326;16;6;16;465;1;466
327;16;7;14;466;1;467
328;16;8;13;481;32;513
329;16;9;0;520;36;556
330;16;10;8;566;30;596
331;16;11;4;596;62;658
332;16;12;10;658;90;748
333;16;13;18;748;20;768
334;16;14;1;802;98;900
335;16;15;6;900;3;903
336;16;16;3;903;66;969
337;16;17;17;969;75;1044
338;16;18;15;1114;79;1193
339;16;19;2;1203;67;1270
340;17;0;19;0;52;52
341;17;1;4;52;76;128
342;17;2;6;128;79;207
343;17;3;1;207;63;270
344;17;4;14;313;52;365
345;17;5;2;365;23;388
346;17;6;0;424;35;459
347;17;7;18;459;22;481
348;17;8;7;505;58;563
349;17;9;10;565;13;578
350;17;10;3;578;26;604
351;17;11;12;604;68;672
352;17;12;15;708;84;792
353;17;13;9;815;16;831
354;17;14;13;929;28;957
355;17;15;5;976;28;1004
356;17;16;8;1031;54;1085
357;17;17;17;1151;76;1227
358;17;18;16;1462;86;1548
359;17;19;11;1548;47;1595
360;18;0;19;372;74;446
361;18;1;3;446;34;480
362;18;2;15;480;68;548
363;18;3;4;658;37;695
364;18;4;7;695;26;721
365;18;5;12;721;48;769
366;18;6;13;769;29;798
367;18;7;16;798;24;822
368;18;8;18;865;60;925
369;18;9;14;948;98;1046
370;18;10;17;1097;54;1151
371;18;11;5;1169;97;1266
372;18;12;8;1289;19;1308
373;18;13;0;1308;99;1407
374;18;14;2;1407;62;1469
375;18;15;11;1469;46;1515
376;18;16;6;1515;25;1540
377;18;17;10;1540;53;1593
378;18;18;9;1593;11;1604
379;18;19;1;1604;4;1608
380;19;0;11;143;15;158
381;19;1;17;158;92;250
382;19;2;13;294;41;335
383;19;3;4;375;63;438
384;19;4;3;480;87;567
385;19;5;15;567;67;634
386;19;6;18;634;77;711
387;19;7;12;769;89;858
388;19;8;0;858;65;923
389;19;9;10;934;17;951
390;19;10;5;952;24;976
391;19;11;19;1001;67;1068
392;19;12;9;1106;10;1116
393;19;13;2;1116;87;1203
394;19;14;7;1203;91;1294
395;19;15;14;1395;58;1453
396;19;16;6;1457;52;1509
397;19;17;8;1509;26;1535
398;19;18;1;1535;33;1568
399;19;19;16;1576;3;1579
