# instance ta26, makespan 1681, lower bound 1591, best known 1643
# produced by open_baseline_300s run 4; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
72;3;12;8;655;47;702
73;3;13;7;926;4;930
74;3;14;4;930;66;996
75;3;15;17;1006;33;1039
76;3;16;12;1072;9;1081
77;3;17;1;1129;53;1182
78;3;18;3;1182;30;1212
79;3;19;14;1212;29;1241
80;4;0;10;0;33;33
81;4;1;18;33;64;97
82;4;2;16;127;17;144
83;4;3;4;166;81;247
84;4;4;5;247;42;289
85;4;5;9;289;60;349
86;4;6;8;349;14;363
87;4;7;3;363;95;458
88;4;8;12;458;36;494
89;4;9;14;571;95;666
90;4;10;17;666;37;703
91;4;11;1;703;85;788
92;4;12;0;789;48;837
93;4;13;11;885;74;959
94;4;14;2;1000;76;1076
95;4;15;19;1101;68;1169
96;4;16;15;1181;77;1258
97;4;17;13;1322;14;1336
98;4;18;7;1336;91;1427
99;4;19;6;1427;69;1496
100;5;0;3;0;86;86
101;5;1;12;86;16;102
102;5;2;9;102;34;136
103;5;3;11;139;83;222
104;5;4;19;222;79;301
105;5;5;14;301;89;390
106;5;6;2;408;22;430
107;5;7;1;478;74;552
108;5;8;10;554;58;612
109;5;9;13;696;71;767
110;5;10;5;767;22;789
111;5;11;8;805;36;841
112;5;12;7;873;53;926
113;5;13;17;926;80;1006
114;5;14;16;1035;53;1088
115;5;15;18;1130;1;1131
116;5;16;0;1386;57;1443
117;5;17;15;1527;68;1595
118;5;18;4;1595;26;1621
119;5;19;6;1621;26;1647
120;6;0;2;0;4;4
121;6;1;7;103;83;186
122;6;2;6;354;26;380
123;6;3;19;380;54;434
124;6;4;5;449;16;465
125;6;5;9;465;88;553
126;6;6;11;553;16;569
127;6;7;16;569;61;630
128;6;8;10;630;41;671
129;6;9;8;702;54;756
130;6;10;1;788;98;886
131;6;11;18;956;3;959
132;6;12;4;996;84;1080
133;6;13;0;1256;11;1267
134;6;14;13;1267;55;1322
135;6;15;3;1322;18;1340
136;6;16;15;1460;67;1527
137;6;17;14;1527;62;1589
138;6;18;12;1620;17;1637
139;6;19;17;1643;31;1674
140;7;0;12;0;16;16
141;7;1;7;281;99;380
142;7;2;18;380;46;426
143;7;3;19;434;40;474
144;7;4;5;591;54;645
145;7;5;10;751;27;778
146;7;6;8;841;71;912
147;7;7;14;922;95;1017
148;7;8;11;1017;9;1026
149;7;9;17;1039;46;1085
150;7;10;0;1136;57;1193
151;7;11;9;1193;86;1279
152;7;12;15;1355;7;1362
153;7;13;6;1362;16;1378
154;7;14;1;1378;70;1448
155;7;15;4;1448;15;1463
156;7;16;3;1463;71;1534
157;7;17;2;1534;41;1575
158;7;18;16;1584;83;1667
159;7;19;13;1667;14;1681
160;8;0;8;51;30;81
161;8;1;12;102;24;126
162;8;2;7;186;95;281
163;8;3;4;355;41;396
164;8;4;5;396;53;449
165;8;5;10;467;84;551
166;8;6;3;551;55;606
167;8;7;9;606;54;660
168;8;8;0;660;42;702
169;8;9;2;750;75;825
170;8;10;13;875;55;930
171;8;11;11;959;57;1016
172;8;12;1;1016;62;1078
173;8;13;19;1078;23;1101
174;8;14;14;1101;28;1129
175;8;15;16;1129;3;1132
176;8;16;17;1153;83;1236
177;8;17;15;1267;88;1355
178;8;18;18;1355;11;1366
179;8;19;6;1496;68;1564
180;9;0;17;0;78;78
181;9;1;14;78;63;141
182;9;2;5;141;21;162
183;9;3;10;303;64;367
184;9;4;13;367;91;458
185;9;5;11;458;75;533
186;9;6;9;553;53;606
187;9;7;4;620;35;655
188;9;8;2;673;77;750
189;9;9;7;767;29;796
190;9;10;0;837;68;905
191;9;11;3;905;92;997
192;9;12;6;1034;89;1123
193;9;13;8;1123;49;1172
194;9;14;18;1172;47;1219
195;9;15;1;1219;33;1252
196;9;16;15;1263;4;1267
197;9;17;16;1306;58;1364
198;9;18;19;1481;18;1499
199;9;19;12;1587;33;1620
200;10;0;2;4;25;29
201;10;1;17;78;86;164
202;10;2;9;164;55;219
203;10;3;14;219;68;287
204;10;4;1;349;56;405
205;10;5;7;451;43;494
206;10;6;15;494;23;517
207;10;7;3;517;15;532
208;10;8;4;532;88;620
209;10;9;6;620;28;648
210;10;10;5;648;41;689
211;10;11;0;702;87;789
212;10;12;18;881;75;956
213;10;13;11;1026;77;1103
214;10;14;10;1106;49;1155
215;10;15;12;1155;52;1207
216;10;16;16;1226;80;1306
217;10;17;8;1306;25;1331
218;10;18;19;1331;94;1425
219;10;19;13;1425;55;1480
220;11;0;19;0;40;40
221;11;1;10;40;29;69
222;11;2;9;69;27;96
223;11;3;4;96;70;166
224;11;4;1;166;76;242
225;11;5;7;380;19;399
226;11;6;18;426;67;493
227;11;7;2;519;9;528
228;11;8;15;528;10;538
229;11;9;11;538;8;546
230;11;10;3;618;83;701
231;11;11;8;756;49;805
232;11;12;13;805;70;875
233;11;13;16;902;62;964
234;11;14;6;964;70;1034
235;11;15;12;1034;38;1072
236;11;16;17;1085;68;1153
237;11;17;5;1195;46;1241
238;11;18;14;1241;77;1318
239;11;19;0;1335;9;1344
240;12;0;0;97;72;169
241;12;1;16;169;82;251
242;12;2;1;251;78;329
243;12;3;12;329;12;341
244;12;4;17;341;98;439
245;12;5;13;458;98;556
246;12;6;8;556;46;602
247;12;7;19;602;79;681
248;12;8;4;802;88;890
249;12;9;3;890;11;901
250;12;10;7;930;36;966
251;12;11;9;966;67;1033
252;12;12;18;1033;97;1130
253;12;13;15;1159;22;1181
254;12;14;10;1221;53;1274
255;12;15;6;1274;21;1295
256;12;16;2;1295;22;1317
257;12;17;11;1317;17;1334
258;12;18;5;1334;43;1377
259;12;19;14;1377;60;1437
260;13;0;7;0;60;60
261;13;1;12;148;77;225
262;13;2;13;225;32;257
263;13;3;8;257;51;308
264;13;4;17;308;31;339
265;13;5;9;349;65;414
266;13;6;16;419;18;437
267;13;7;10;551;3;554
268;13;8;6;569;31;600
269;13;9;3;606;12;618
270;13;10;14;666;35;701
271;13;11;4;701;54;755
272;13;12;11;755;44;799
273;13;13;19;799;10;809
274;13;14;5;809;43;852
275;13;15;1;934;77;1011
276;13;16;18;1131;40;1171
277;13;17;15;1362;98;1460
278;13;18;0;1460;69;1529
279;13;19;2;1575;33;1608
280;14;0;5;6;72;78
281;14;1;10;261;42;303
282;14;2;1;329;20;349
283;14;3;4;353;2;355
284;14;4;2;358;50;408
285;14;5;6;408;67;475
286;14;6;14;490;81;571
287;14;7;7;603;95;698
288;14;8;11;698;39;737
289;14;9;18;737;45;782
290;14;10;9;782;82;864
291;14;11;13;930;50;980
292;14;12;15;1014;89;1103
293;14;13;3;1103;77;1180
294;14;14;0;1193;63;1256
295;14;15;19;1267;44;1311
296;14;16;17;1382;42;1424
297;14;17;16;1461;40;1501
298;14;18;12;1501;86;1587
299;14;19;8;1587;84;1671
300;15;0;4;0;62;62
301;15;1;13;62;6;68
302;15;2;18;97;46;143
303;15;3;3;263;40;303
304;15;4;19;303;75;378
305;15;5;10;378;89;467
306;15;6;14;479;11;490
307;15;7;2;506;13;519
308;15;8;12;519;89;608
309;15;9;1;611;71;682
310;15;10;7;698;69;767
311;15;11;11;799;86;885
312;15;12;5;885;60;945
313;15;13;8;945;92;1037
314;15;14;15;1103;56;1159
315;15;15;6;1160;88;1248
316;15;16;9;1279;80;1359
317;15;17;0;1368;18;1386
318;15;18;16;1386;75;1461
319;15;19;17;1577;66;1643
320;16;0;8;0;51;51
321;16;1;15;51;16;67
322;16;2;16;67;60;127
323;16;3;19;127;38;165
324;16;4;5;165;43;208
325;16;5;6;208;94;302
326;16;6;12;302;3;305
327;16;7;2;305;53;358
328;16;8;10;671;80;751
329;16;9;14;751;96;847
330;16;10;0;905;70;975
331;16;11;3;997;66;1063
332;16;12;9;1063;83;1146
333;16;13;13;1174;82;1256
334;16;14;1;1256;83;1339
335;16;15;4;1339;70;1409
336;16;16;11;1411;22;1433
337;16;17;17;1433;94;1527
338;16;18;18;1527;46;1573
339;16;19;7;1573;57;1630
340;17;0;5;0;6;6
341;17;1;19;40;28;68
342;17;2;11;68;71;139
343;17;3;12;139;9;148
344;17;4;6;148;27;175
345;17;5;3;175;88;263
346;17;6;4;263;90;353
347;17;7;8;363;72;435
348;17;8;1;435;43;478
349;17;9;17;478;16;494
350;17;10;18;494;36;530
351;17;11;2;530;44;574
352;17;12;13;655;41;696
353;17;13;14;701;37;738
354;17;14;15;738;80;818
355;17;15;16;818;84;902
356;17;16;10;902;86;988
357;17;17;7;988;91;1079
358;17;18;0;1344;24;1368
359;17;19;9;1368;3;1371
360;18;0;7;60;43;103
361;18;1;1;103;27;130
362;18;2;10;215;46;261
363;18;3;18;261;67;328
364;18;4;14;390;89;479
365;18;5;16;479;10;489
366;18;6;5;489;63;552
367;18;7;13;556;33;589
368;18;8;4;655;14;669
369;18;9;19;681;95;776
370;18;10;2;825;61;886
371;18;11;6;886;66;952
372;18;12;0;975;68;1043
373;18;13;12;1081;46;1127
374;18;14;11;1200;27;1227
375;18;15;15;1258;5;1263
376;18;16;3;1263;17;1280
377;18;17;17;1282;64;1346
378;18;18;8;1382;10;1392
379;18;19;9;1461;74;1535
380;19;0;0;169;83;252
381;19;1;9;252;35;287
382;19;2;16;287;39;326
383;19;3;4;396;97;493
384;19;4;2;574;99;673
385;19;5;7;796;77;873
386;19;6;15;892;98;990
387;19;7;13;990;88;1078
388;19;8;1;1078;51;1129
389;19;9;6;1129;31;1160
390;19;10;19;1179;88;1267
391;19;11;3;1280;24;1304
392;19;12;10;1304;34;1338
393;19;13;8;1338;44;1382
394;19;14;11;1382;29;1411
395;19;15;5;1411;37;1448
396;19;16;18;1448;23;1471
397;19;17;12;1471;15;1486
398;19;18;17;1527;50;1577
399;19;19;14;1589;56;1645
