# instance ta42, makespan 2003, lower bound 1884, best known 1937
# produced by open_backjump_300s run 5; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
65;3;5;8;1045;99;1144
66;3;6;9;1144;69;1213
67;3;7;4;1236;22;1258
68;3;8;15;1258;85;1343
69;3;9;14;1343;25;1368
70;3;10;6;1391;60;1451
71;3;11;18;1459;33;1492
72;3;12;13;1502;17;1519
73;3;13;3;1519;6;1525
74;3;14;0;1527;94;1621
75;3;15;11;1663;56;1719
76;3;16;19;1748;8;1756
77;3;17;12;1756;77;1833
78;3;18;5;1833;54;1887
79;3;19;10;1887;82;1969
80;4;0;10;0;3;3
81;4;1;1;96;51;147
82;4;2;7;147;43;190
83;4;3;3;190;21;211
84;4;4;17;218;66;284
85;4;5;0;509;71;580
86;4;6;2;580;17;597
87;4;7;18;609;98;707
88;4;8;12;708;73;781
89;4;9;16;817;76;893
90;4;10;6;928;93;1021
91;4;11;13;1045;88;1133
92;4;12;11;1133;61;1194
93;4;13;8;1614;79;1693
94;4;14;15;1693;9;1702
95;4;15;19;1702;18;1720
96;4;16;9;1736;31;1767
97;4;17;14;1771;80;1851
98;4;18;5;1887;4;1891
99;4;19;4;1925;32;1957
100;5;0;4;0;44;44
101;5;1;8;99;97;196
102;5;2;3;244;7;251
103;5;3;9;342;54;396
104;5;4;12;396;12;408
105;5;5;2;408;68;476
106;5;6;6;485;26;511
107;5;7;18;511;42;553
108;5;8;5;719;19;738
109;5;9;19;966;92;1058
110;5;10;1;1058;57;1115
111;5;11;11;1194;71;1265
112;5;12;17;1265;67;1332
113;5;13;0;1355;2;1357
114;5;14;13;1519;49;1568
115;5;15;16;1568;40;1608
116;5;16;14;1608;51;1659
117;5;17;7;1732;27;1759
118;5;18;15;1791;35;1826
119;5;19;10;1831;22;1853
120;6;0;17;196;5;201
121;6;1;4;204;55;259
122;6;2;13;319;2;321
123;6;3;19;327;6;333
124;6;4;15;333;65;398
125;6;5;3;398;42;440
126;6;6;2;476;19;495
127;6;7;1;504;64;568
128;6;8;7;818;51;869
129;6;9;16;893;4;897
130;6;10;8;991;13;1004
131;6;11;10;1029;46;1075
132;6;12;12;1197;52;1249
133;6;13;6;1249;38;1287
134;6;14;11;1287;15;1302
135;6;15;9;1302;87;1389
136;6;16;14;1389;74;1463
137;6;17;18;1581;64;1645
138;6;18;5;1655;80;1735
139;6;19;0;1815;91;1906
140;7;0;10;248;92;340
141;7;1;1;370;39;409
142;7;2;0;435;24;459
143;7;3;17;498;71;569
144;7;4;18;597;12;609
145;7;5;7;609;37;646
146;7;6;16;664;64;728
147;7;7;6;728;17;745
148;7;8;15;772;95;867
149;7;9;12;886;52;938
150;7;10;2;1120;9;1129
151;7;11;11;1129;3;1132
152;7;12;4;1290;87;1377
153;7;13;8;1396;46;1442
154;7;14;14;1463;71;1534
155;7;15;5;1735;29;1764
156;7;16;19;1764;22;1786
157;7;17;13;1805;62;1867
158;7;18;3;1897;43;1940
159;7;19;9;1940;51;1991
160;8;0;17;0;78;78
161;8;1;0;78;91;169
162;8;2;9;169;26;195
163;8;3;7;195;81;276
164;8;4;4;287;43;330
165;8;5;2;330;43;373
166;8;6;5;373;93;466
167;8;7;18;466;35;501
168;8;8;11;501;36;537
169;8;9;12;634;74;708
170;8;10;14;745;18;763
171;8;11;13;769;30;799
172;8;12;19;812;15;827
173;8;13;3;827;64;891
174;8;14;8;1524;90;1614
175;8;15;10;1614;75;1689
176;8;16;1;1689;37;1726
177;8;17;15;1726;35;1761
178;8;18;6;1800;39;1839
179;8;19;16;1855;87;1942
180;9;0;11;0;14;14
181;9;1;1;39;21;60
182;9;2;9;62;74;136
183;9;3;16;185;30;215
184;9;4;12;215;62;277
185;9;5;3;328;70;398
186;9;6;6;398;87;485
187;9;7;13;579;29;608
188;9;8;10;677;86;763
189;9;9;14;1095;88;1183
190;9;10;8;1201;24;1225
191;9;11;19;1225;54;1279
192;9;12;4;1279;11;1290
193;9;13;18;1290;15;1305
194;9;14;0;1334;21;1355
195;9;15;5;1396;29;1425
196;9;16;17;1425;57;1482
197;9;17;15;1482;75;1557
198;9;18;2;1583;57;1640
199;9;19;7;1676;43;1719
200;10;0;19;0;40;40
201;10;1;18;42;34;76
202;10;2;14;76;46;122
203;10;3;10;151;97;248
204;10;4;13;252;67;319
205;10;5;5;487;59;546
206;10;6;3;707;65;772
207;10;7;11;825;47;872
208;10;8;8;971;20;991
209;10;9;7;997;22;1019
210;10;10;16;1019;15;1034
211;10;11;0;1034;66;1100
212;10;12;6;1102;20;1122
213;10;13;4;1377;40;1417
214;10;14;2;1434;72;1506
215;10;15;12;1585;73;1658
216;10;16;9;1669;50;1719
217;10;17;15;1719;4;1723
218;10;18;17;1723;88;1811
219;10;19;1;1866;44;1910
220;11;0;5;0;33;33
221;11;1;18;33;9;42
222;11;2;6;147;84;231
223;11;3;9;272;70;342
224;11;4;17;442;56;498
225;11;5;12;498;60;558
226;11;6;3;558;16;574
227;11;7;14;644;84;728
228;11;8;15;759;13;772
229;11;9;0;772;47;819
230;11;10;19;1058;65;1123
231;11;11;4;1160;76;1236
232;11;12;2;1245;51;1296
233;11;13;1;1306;34;1340
234;11;14;10;1340;53;1393
235;11;15;8;1442;63;1505
236;11;16;16;1505;14;1519
237;11;17;11;1519;84;1603
238;11;18;13;1638;78;1716
239;11;19;7;1759;92;1851
240;12;0;2;0;67;67
241;12;1;0;169;18;187
242;12;2;5;187;66;253
243;12;3;18;253;37;290
244;12;4;19;333;65;398
245;12;5;9;398;92;490
246;12;6;7;502;30;532
247;12;7;10;532;57;589
248;12;8;11;589;1;590
249;12;9;4;590;16;606
250;12;10;8;1307;89;1396
251;12;11;15;1436;36;1472
252;12;12;17;1482;30;1512
253;12;13;1;1512;49;1561
254;12;14;14;1561;7;1568
255;12;15;6;1574;73;1647
256;12;16;12;1678;20;1698
257;12;17;13;1779;26;1805
258;12;18;16;1826;29;1855
259;12;19;3;1855;42;1897
260;13;0;10;3;99;102
261;13;1;12;102;72;174
262;13;2;4;436;22;458
263;13;3;8;583;79;662
264;13;4;13;709;60;769
265;13;5;17;769;28;797
266;13;6;2;797;59;856
267;13;7;19;864;95;959
268;13;8;15;959;84;1043
269;13;9;16;1043;49;1092
270;13;10;3;1092;86;1178
271;13;11;0;1217;37;1254
272;13;12;6;1287;10;1297
273;13;13;5;1328;68;1396
274;13;14;1;1412;70;1482
275;13;15;11;1490;20;1510
276;13;16;18;1510;71;1581
277;13;17;14;1581;23;1604
278;13;18;7;1605;71;1676
279;13;19;9;1860;51;1911
280;14;0;1;0;39;39
281;14;1;16;97;88;185
282;14;2;19;185;82;267
283;14;3;0;267;41;308
284;14;4;17;343;99;442
285;14;5;15;442;45;487
286;14;6;2;495;11;506
287;14;7;9;506;48;554
288;14;8;3;554;2;556
289;14;9;6;556;8;564
290;14;10;10;589;88;677
291;14;11;18;707;95;802
292;14;12;7;933;64;997
293;14;13;14;1088;7;1095
294;14;14;13;1227;62;1289
295;14;15;8;1505;19;1524
296;14;16;12;1524;61;1585
297;14;17;11;1603;60;1663
298;14;18;4;1663;45;1708
299;14;19;5;1764;32;1796
300;15;0;2;67;81;148
301;15;1;14;148;18;166
302;15;2;9;195;77;272
303;15;3;16;327;33;360
304;15;4;3;440;17;457
305;15;5;0;500;9;509
306;15;6;4;547;5;552
307;15;7;12;558;76;634
308;15;8;13;634;75;709
309;15;9;19;747;65;812
310;15;10;17;812;11;823
311;15;11;15;867;69;936
312;15;12;8;954;17;971
313;15;13;18;990;66;1056
314;15;14;11;1056;36;1092
315;15;15;7;1092;23;1115
316;15;16;6;1122;75;1197
317;15;17;1;1198;64;1262
318;15;18;5;1262;14;1276
319;15;19;10;1276;42;1318
320;16;0;17;78;47;125
321;16;1;8;196;51;247
322;16;2;19;267;60;327
323;16;3;7;327;94;421
324;16;4;4;421;15;436
325;16;5;18;436;13;449
326;16;6;12;449;8;457
327;16;7;13;457;16;473
328;16;8;3;574;61;635
329;16;9;11;635;72;707
330;16;10;6;745;69;814
331;16;11;9;858;17;875
332;16;12;1;875;44;919
333;16;13;5;919;84;1003
334;16;14;10;1144;97;1241
335;16;15;15;1343;93;1436
336;16;16;0;1436;91;1527
337;16;17;14;1659;60;1719
338;16;18;2;1818;99;1917
339;16;19;16;1942;57;1999
340;17;0;13;99;28;127
341;17;1;2;148;70;218
342;17;2;6;231;42;273
343;17;3;14;273;96;369
344;17;4;18;369;14;383
345;17;5;7;421;81;502
346;17;6;8;1144;57;1201
347;17;7;0;1201;16;1217
348;17;8;16;1217;45;1262
349;17;9;1;1262;44;1306
350;17;10;3;1322;40;1362
351;17;11;10;1393;11;1404
352;17;12;19;1404;70;1474
353;17;13;4;1474;97;1571
354;17;14;12;1658;20;1678
355;17;15;11;1719;80;1799
356;17;16;5;1799;24;1823
357;17;17;15;1826;27;1853
358;17;18;17;1864;55;1919
359;17;19;9;1919;13;1932
360;18;0;15;0;92;92
361;18;1;19;92;4;96
362;18;2;11;96;31;127
363;18;3;0;187;76;263
364;18;4;4;330;91;421
365;18;5;10;421;66;487
366;18;6;7;532;59;591
367;18;7;1;748;97;845
368;18;8;8;853;15;868
369;18;9;6;868;27;895
370;18;10;9;895;15;910
371;18;11;18;928;62;990
372;18;12;14;1006;82;1088
373;18;13;13;1133;94;1227
374;18;14;3;1267;55;1322
375;18;15;12;1411;52;1463
376;18;16;2;1506;77;1583
377;18;17;5;1616;39;1655
378;18;18;16;1660;38;1698
379;18;19;17;1811;53;1864
380;19;0;17;201;17;218
381;19;1;8;704;99;803
382;19;2;4;803;47;850
383;19;3;10;850;82;932
384;19;4;12;938;14;952
385;19;5;0;952;2;954
386;19;6;11;954;82;1036
387;19;7;9;1036;69;1105
388;19;8;7;1115;6;1121
389;19;9;16;1121;89;1210
390;19;10;18;1222;66;1288
391;19;11;19;1364;39;1403
392;19;12;1;1403;9;1412
393;19;13;13;1412;90;1502
394;19;14;3;1525;91;1616
395;19;15;6;1661;63;1724
396;19;16;2;1724;13;1737
397;19;17;14;1737;34;1771
398;19;18;15;1853;36;1889
399;19;19;5;1891;81;1972
400;20;0;8;0;99;99
401;20;1;1;211;68;279
402;20;2;11;331;56;387
403;20;3;19;398;70;468
404;20;4;16;468;72;540
405;20;5;5;546;77;623
406;20;6;17;623;51;674
407;20;7;7;869;64;933
408;20;8;2;944;66;1010
409;20;9;15;1043;57;1100
410;20;10;12;1249;74;1323
411;20;11;0;1426;9;1435
412;20;12;9;1501;72;1573
413;20;13;3;1616;94;1710
414;20;14;13;1716;63;1779
415;20;15;6;1779;21;1800
416;20;16;4;1804;39;1843
417;20;17;10;1853;23;1876
418;20;18;14;1914;80;1994
419;20;19;18;1994;8;2002
420;21;0;16;215;67;282
421;21;1;13;321;22;343
422;21;2;0;343;59;402
423;21;3;1;409;37;446
424;21;4;10;487;6;493
425;21;5;15;599;64;663
426;21;6;14;728;17;745
427;21;7;8;803;50;853
428;21;8;17;853;45;898
429;21;9;18;898;30;928
430;21;10;19;959;7;966
431;21;11;2;1010;78;1088
432;21;12;4;1088;72;1160
433;21;13;12;1161;36;1197
434;21;14;7;1197;23;1220
435;21;15;6;1297;94;1391
436;21;16;9;1391;25;1416
437;21;17;11;1416;74;1490
438;21;18;3;1513;6;1519
439;21;19;5;1519;97;1616
440;22;0;7;0;42;42
441;22;1;6;57;90;147
442;22;2;4;259;28;287
443;22;3;17;287;19;306
444;22;4;15;306;7;313
445;22;5;14;369;97;466
446;22;6;19;570;82;652
447;22;7;8;1004;41;1045
448;22;8;10;1075;69;1144
449;22;9;0;1144;47;1191
450;22;10;3;1191;76;1267
451;22;11;12;1323;88;1411
452;22;12;16;1411;11;1422
453;22;13;5;1425;68;1493
454;22;14;13;1568;70;1638
455;22;15;9;1638;31;1669
456;22;16;18;1669;8;1677
457;22;17;2;1737;81;1818
458;22;18;1;1910;3;1913
459;22;19;11;1913;84;1997
460;23;0;9;0;62;62
461;23;1;1;62;34;96
462;23;2;4;106;98;204
463;23;3;11;266;65;331
464;23;4;17;331;12;343
465;23;5;16;360;66;426
466;23;6;12;457;32;489
467;23;7;14;495;60;555
468;23;8;6;578;12;590
469;23;9;2;597;85;682
470;23;10;15;682;73;755
471;23;11;5;846;55;901
472;23;12;10;932;97;1029
473;23;13;0;1100;24;1124
474;23;14;8;1298;9;1307
475;23;15;13;1365;26;1391
476;23;16;18;1677;92;1769
477;23;17;3;1769;3;1772
478;23;18;7;1851;41;1892
479;23;19;19;1892;83;1975
480;24;0;12;0;12;12
481;24;1;3;12;93;105
482;24;2;14;166;74;240
483;24;3;10;340;20;360
484;24;4;0;402;33;435
485;24;5;4;458;89;547
486;24;6;11;547;41;588
487;24;7;5;623;96;719
488;24;8;15;755;4;759
489;24;9;9;759;99;858
490;24;10;2;858;47;905
491;24;11;6;905;23;928
492;24;12;8;942;12;954
493;24;13;13;954;91;1045
494;24;14;18;1056;25;1081
495;24;15;17;1081;83;1164
496;24;16;1;1164;34;1198
497;24;17;16;1262;83;1345
498;24;18;7;1357;70;1427
499;24;19;19;1474;27;1501
500;25;0;13;0;99;99
501;25;1;8;443;50;493
502;25;2;4;552;17;569
503;25;3;6;569;9;578
504;25;4;3;635;72;707
505;25;5;7;727;91;818
506;25;6;19;827;37;864
507;25;7;2;905;39;944
508;25;8;5;1003;72;1075
509;25;9;9;1105;31;1136
510;25;10;18;1150;72;1222
511;25;11;11;1302;97;1399
512;25;12;10;1404;40;1444
513;25;13;16;1444;43;1487
514;25;14;0;1719;96;1815
515;25;15;1;1815;51;1866
516;25;16;14;1885;29;1914
517;25;17;12;1914;21;1935
518;25;18;17;1935;18;1953
519;25;19;15;1953;50;2003
520;26;0;10;360;55;415
521;26;1;0;459;41;500
522;26;2;1;500;4;504
523;26;3;13;504;75;579
524;26;4;12;781;86;867
525;26;5;11;872;59;931
526;26;6;5;1075;44;1119
527;26;7;8;1225;73;1298
528;26;8;19;1298;66;1364
529;26;9;2;1364;70;1434
530;26;10;3;1434;79;1513
531;26;11;7;1520;85;1605
532;26;12;4;1605;51;1656
533;26;13;6;1656;5;1661
534;26;14;17;1661;35;1696
535;26;15;9;1719;17;1736
536;26;16;15;1761;30;1791
537;26;17;16;1791;35;1826
538;26;18;14;1851;34;1885
539;26;19;18;1885;91;1976
540;27;0;16;0;97;97
541;27;1;19;97;32;129
542;27;2;13;129;41;170
543;27;3;3;211;33;244
544;27;4;15;244;23;267
545;27;5;1;446;39;485
546;27;6;8;868;74;942
547;27;7;14;957;49;1006
548;27;8;12;1023;69;1092
549;27;9;2;1092;28;1120
550;27;10;5;1120;55;1175
551;27;11;17;1175;60;1235
552;27;12;0;1254;61;1315
553;27;13;9;1416;84;1500
554;27;14;11;1510;2;1512
555;27;15;10;1512;84;1596
556;27;16;18;1645;17;1662
557;27;17;4;1731;73;1804
558;27;18;6;1839;26;1865
559;27;19;7;1912;91;2003
560;28;0;11;14;21;35
561;28;1;4;44;51;95
562;28;2;8;247;99;346
563;28;3;13;346;79;425
564;28;4;5;466;21;487
565;28;5;3;487;48;535
566;28;6;18;553;44;597
567;28;7;1;597;67;664
568;28;8;17;674;48;722
569;28;9;14;763;96;859
570;28;10;12;867;19;886
571;28;11;9;910;39;949
572;28;12;6;1046;56;1102
573;28;13;19;1123;76;1199
574;28;14;10;1241;16;1257
575;28;15;2;1296;40;1336
576;28;16;0;1357;69;1426
577;28;17;7;1427;93;1520
578;28;18;15;1557;15;1572
579;28;19;16;1608;52;1660
580;29;0;16;282;45;327
581;29;1;11;387;22;409
582;29;2;14;555;89;644
583;29;3;8;662;42;704
584;29;4;19;704;43;747
585;29;5;5;747;99;846
586;29;6;17;898;91;989
587;29;7;12;989;34;1023
588;29;8;3;1023;43;1066
589;29;9;15;1180;68;1248
590;29;10;13;1289;76;1365
591;29;11;18;1404;55;1459
592;29;12;9;1500;1;1501
593;29;13;6;1501;73;1574
594;29;14;1;1574;56;1630
595;29;15;0;1630;89;1719
596;29;16;7;1719;13;1732
597;29;17;10;1732;99;1831
598;29;18;4;1843;82;1925
599;29;19;2;1925;72;1997
