# instance ta49, makespan 2003, lower bound 1931, best known 1961
# produced by open_backjump_300s run 2; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
230;11;10;7;829;21;850
231;11;11;18;856;21;877
232;11;12;8;878;16;894
233;11;13;13;899;39;938
234;11;14;0;973;15;988
235;11;15;14;988;64;1052
236;11;16;19;1337;98;1435
237;11;17;10;1678;70;1748
238;11;18;9;1770;54;1824
239;11;19;5;1895;32;1927
240;12;0;16;140;46;186
241;12;1;19;186;94;280
242;12;2;10;638;33;671
243;12;3;9;706;24;730
244;12;4;14;730;31;761
245;12;5;12;829;57;886
246;12;6;18;923;57;980
247;12;7;2;1002;8;1010
248;12;8;17;1027;88;1115
249;12;9;15;1115;55;1170
250;12;10;6;1170;69;1239
251;12;11;7;1239;51;1290
252;12;12;5;1325;94;1419
253;12;13;11;1475;43;1518
254;12;14;1;1537;35;1572
255;12;15;0;1634;61;1695
256;12;16;4;1735;14;1749
257;12;17;3;1759;30;1789
258;12;18;8;1809;84;1893
259;12;19;13;1921;79;2000
260;13;0;12;0;97;97
261;13;1;3;97;7;104
262;13;2;17;232;59;291
263;13;3;4;291;87;378
264;13;4;8;400;57;457
265;13;5;9;457;37;494
266;13;6;2;494;4;498
267;13;7;11;498;2;500
268;13;8;13;546;23;569
269;13;9;5;626;45;671
270;13;10;18;1261;73;1334
271;13;11;10;1385;72;1457
272;13;12;6;1457;98;1555
273;13;13;7;1586;79;1665
274;13;14;1;1665;61;1726
275;13;15;15;1726;15;1741
276;13;16;16;1755;80;1835
277;13;17;14;1835;77;1912
278;13;18;0;1912;15;1927
279;13;19;19;1927;76;2003
280;14;0;7;149;53;202
281;14;1;0;202;66;268
282;14;2;18;589;42;631
283;14;3;19;631;59;690
284;14;4;15;706;6;712
285;14;5;2;712;60;772
286;14;6;9;780;30;810
287;14;7;1;844;59;903
288;14;8;10;1130;63;1193
289;14;9;6;1239;61;1300
290;14;10;3;1300;83;1383
291;14;11;11;1383;14;1397
292;14;12;13;1404;78;1482
293;14;13;12;1482;90;1572
294;14;14;8;1572;38;1610
295;14;15;4;1647;88;1735
296;14;16;16;1735;20;1755
297;14;17;17;1755;23;1778
298;14;18;5;1778;81;1859
299;14;19;14;1912;64;1976
300;15;0;1;0;75;75
301;15;1;19;114;38;152
302;15;2;14;164;15;179
303;15;3;7;282;48;330
304;15;4;17;366;37;403
305;15;5;0;556;92;648
306;15;6;13;708;99;807
307;15;7;11;926;37;963
308;15;8;16;963;79;1042
309;15;9;12;1115;28;1143
310;15;10;10;1481;68;1549
311;15;11;9;1549;20;1569
312;15;12;6;1569;6;1575
313;15;13;3;1575;57;1632
314;15;14;18;1632;79;1711
315;15;15;8;1711;97;1808
316;15;16;15;1808;76;1884
317;15;17;5;1884;11;1895
318;15;18;4;1895;6;1901
319;15;19;2;1901;95;1996
320;16;0;10;60;74;134
321;16;1;17;187;45;232
322;16;2;9;249;93;342
323;16;3;16;358;9;367
324;16;4;18;458;58;516
325;16;5;4;516;16;532
326;16;6;2;532;27;559
327;16;7;11;588;19;607
328;16;8;5;607;19;626
329;16;9;15;637;69;706
330;16;10;8;759;82;841
331;16;11;3;841;25;866
332;16;12;7;866;31;897
333;16;13;0;922;51;973
334;16;14;12;1030;85;1115
335;16;15;6;1122;42;1164
336;16;16;14;1224;10;1234
337;16;17;19;1234;85;1319
338;16;18;13;1319;85;1404
339;16;19;1;1442;27;1469
340;17;0;12;193;30;223
341;17;1;11;223;5;228
342;17;2;7;228;54;282
343;17;3;9;342;3;345
344;17;4;19;358;63;421
345;17;5;16;527;47;574
346;17;6;17;633;59;692
347;17;7;6;751;45;796
348;17;8;15;796;63;859
349;17;9;13;859;40;899
350;17;10;10;930;10;940
351;17;11;4;940;16;956
352;17;12;1;998;42;1040
353;17;13;8;1040;46;1086
354;17;14;5;1201;66;1267
355;17;15;0;1308;34;1342
356;17;16;2;1342;1;1343
357;17;17;3;1383;15;1398
358;17;18;14;1428;81;1509
359;17;19;18;1509;69;1578
360;18;0;15;0;98;98
361;18;1;17;98;89;187
362;18;2;10;563;45;608
363;18;3;4;608;11;619
364;18;4;14;619;12;631
365;18;5;1;631;49;680
366;18;6;3;680;44;724
367;18;7;18;758;98;856
368;18;8;8;863;15;878
369;18;9;16;878;79;957
370;18;10;6;1024;98;1122
371;18;11;2;1148;48;1196
372;18;12;0;1289;19;1308
373;18;13;7;1308;90;1398
374;18;14;11;1398;20;1418
375;18;15;12;1441;20;1461
376;18;16;5;1595;13;1608
377;18;17;13;1611;78;1689
378;18;18;19;1828;32;1860
379;18;19;9;1867;39;1906
380;19;0;0;0;20;20
381;19;1;11;20;4;24
382;19;2;17;25;65;90
383;19;3;10;464;99;563
384;19;4;15;581;56;637
385;19;5;5;671;61;732
386;19;6;12;766;45;811
387;19;7;9;811;93;904
388;19;8;6;904;32;936
389;19;9;3;936;44;980
390;19;10;4;980;62;1042
391;19;11;1;1084;94;1178
392;19;12;7;1178;57;1235
393;19;13;14;1235;58;1293
394;19;14;16;1293;44;1337
395;19;15;2;1343;88;1431
396;19;16;8;1496;1;1497
397;19;17;13;1546;65;1611
398;19;18;18;1711;73;1784
399;19;19;19;1860;64;1924
400;20;0;13;41;15;56
401;20;1;6;56;71;127
402;20;2;4;134;39;173
403;20;3;8;173;31;204
404;20;4;18;330;32;362
405;20;5;12;375;80;455
406;20;6;0;502;54;556
407;20;7;5;556;38;594
408;20;8;3;594;51;645
409;20;9;9;730;50;780
410;20;10;1;786;58;844
411;20;11;14;884;96;980
412;20;12;11;1030;96;1126
413;20;13;16;1126;9;1135
414;20;14;2;1196;65;1261
415;20;15;15;1318;32;1350
416;20;16;7;1473;19;1492
417;20;17;19;1582;54;1636
418;20;18;17;1667;7;1674
419;20;19;10;1748;10;1758
420;21;0;8;17;53;70
421;21;1;6;127;19;146
422;21;2;14;179;68;247
423;21;3;12;276;99;375
424;21;4;0;425;77;502
425;21;5;9;502;12;514
426;21;6;10;671;81;752
427;21;7;2;772;96;868
428;21;8;18;877;46;923
429;21;9;19;998;56;1054
430;21;10;13;1065;41;1106
431;21;11;5;1123;8;1131
432;21;12;17;1131;93;1224
433;21;13;1;1224;10;1234
434;21;14;11;1289;75;1364
435;21;15;7;1398;75;1473
436;21;16;4;1562;85;1647
437;21;17;15;1647;32;1679
438;21;18;3;1679;80;1759
439;21;19;16;1835;84;1919
440;22;0;12;97;96;193
441;22;1;16;349;9;358
442;22;2;8;358;42;400
443;22;3;4;400;52;452
444;22;4;19;452;66;518
445;22;5;9;549;80;629
446;22;6;13;663;45;708
447;22;7;6;813;91;904
448;22;8;3;904;31;935
449;22;9;2;962;40;1002
450;22;10;10;1020;12;1032
451;22;11;5;1063;60;1123
452;22;12;14;1125;99;1224
453;22;13;11;1418;57;1475
454;22;14;15;1490;68;1558
455;22;15;1;1572;44;1616
456;22;16;17;1616;16;1632
457;22;17;18;1784;55;1839
458;22;18;0;1839;6;1845
459;22;19;7;1893;84;1977
460;23;0;10;134;98;232
461;23;1;18;248;29;277
462;23;2;8;283;75;358
463;23;3;15;399;40;439
464;23;4;6;444;81;525
465;23;5;7;525;73;598
466;23;6;2;598;70;668
467;23;7;0;668;29;697
468;23;8;11;728;85;813
469;23;9;5;858;3;861
470;23;10;17;919;89;1008
471;23;11;12;1018;12;1030
472;23;12;14;1052;1;1053
473;23;13;9;1053;46;1099
474;23;14;13;1106;30;1136
475;23;15;3;1136;28;1164
476;23;16;4;1191;82;1273
477;23;17;1;1273;10;1283
478;23;18;19;1319;18;1337
479;23;19;16;1387;97;1484
480;24;0;6;0;21;21
481;24;1;16;186;47;233
482;24;2;4;235;2;237
483;24;3;15;253;63;316
484;24;4;0;368;57;425
485;24;5;12;455;25;480
486;24;6;7;480;25;505
487;24;7;10;940;80;1020
488;24;8;5;1131;70;1201
489;24;9;13;1201;44;1245
490;24;10;17;1245;7;1252
491;24;11;3;1263;30;1293
492;24;12;14;1333;62;1395
493;24;13;18;1395;55;1450
494;24;14;1;1469;68;1537
495;24;15;19;1734;56;1790
496;24;16;8;1808;1;1809
497;24;17;2;1869;25;1894
498;24;18;9;1906;5;1911
499;24;19;11;1911;13;1924
500;25;0;13;0;41;41
501;25;1;19;41;6;47
502;25;2;0;52;7;59
503;25;3;5;72;80;152
504;25;4;14;313;93;406
505;25;5;8;545;12;557
506;25;6;10;827;54;881
507;25;7;17;907;12;919
508;25;8;15;919;38;957
509;25;9;12;988;30;1018
510;25;10;18;1072;68;1140
511;25;11;3;1164;36;1200
512;25;12;16;1200;19;1219
513;25;13;11;1219;46;1265
514;25;14;6;1300;71;1371
515;25;15;1;1371;71;1442
516;25;16;7;1492;94;1586
517;25;17;2;1605;66;1671
518;25;18;9;1671;99;1770
519;25;19;4;1838;57;1895
520;26;0;16;0;57;57
521;26;1;18;57;55;112
522;26;2;11;112;46;158
523;26;3;15;238;15;253
524;26;4;17;305;61;366
525;26;5;4;452;64;516
526;26;6;9;516;19;535
527;26;7;1;535;14;549
528;26;8;10;881;49;930
529;26;9;5;953;58;1011
530;26;10;13;1011;54;1065
531;26;11;3;1065;54;1119
532;26;12;8;1119;50;1169
533;26;13;0;1169;32;1201
534;26;14;14;1293;40;1333
535;26;15;2;1438;47;1485
536;26;16;19;1512;70;1582
537;26;17;12;1746;97;1843
538;26;18;7;1843;50;1893
539;26;19;6;1893;65;1958
540;27;0;7;96;53;149
541;27;1;0;149;32;181
542;27;2;18;362;2;364
543;27;3;16;367;85;452
544;27;4;6;525;17;542
545;27;5;13;569;94;663
546;27;6;17;692;46;738
547;27;7;5;738;83;821
548;27;8;14;821;63;884
549;27;9;11;963;67;1030
550;27;10;9;1099;46;1145
551;27;11;19;1145;84;1229
552;27;12;3;1229;34;1263
553;27;13;12;1331;22;1353
554;27;14;4;1359;24;1383
555;27;15;8;1426;70;1496
556;27;16;10;1615;63;1678
557;27;17;15;1679;14;1693
558;27;18;1;1726;76;1802
559;27;19;2;1802;67;1869
560;28;0;17;0;25;25
561;28;1;16;57;83;140
562;28;2;9;162;87;249
563;28;3;1;258;50;308
564;28;4;0;308;60;368
565;28;5;15;439;63;502
566;28;6;11;502;86;588
567;28;7;5;594;5;599
568;28;8;3;645;11;656
569;28;9;18;731;27;758
570;28;10;12;758;8;766
571;28;11;14;766;32;798
572;28;12;13;807;16;823
573;28;13;2;913;49;962
574;28;14;7;1014;20;1034
575;28;15;19;1054;42;1096
576;28;16;10;1193;59;1252
577;28;17;8;1252;13;1265
578;28;18;4;1273;86;1359
579;28;19;6;1575;38;1613
580;29;0;7;32;64;96
581;29;1;1;96;20;116
582;29;2;16;233;31;264
583;29;3;17;291;14;305
584;29;4;3;305;50;355
585;29;5;13;355;93;448
586;29;6;0;697;72;769
587;29;7;19;791;74;865
588;29;8;6;936;13;949
589;29;9;10;1252;42;1294
590;29;10;9;1294;18;1312
591;29;11;8;1312;25;1337
592;29;12;15;1350;83;1433
593;29;13;18;1450;33;1483
594;29;14;5;1492;21;1513
595;29;15;2;1513;92;1605
596;29;16;11;1605;48;1653
597;29;17;14;1680;60;1740
598;29;18;12;1843;4;1847
599;29;19;4;1901;80;1981
