# instance ta34, makespan 1875, lower bound 1828, best known 1829
# produced by open_baseline_300s run 1; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
103;6;13;4;1535;49;1584
104;6;14;11;1681;88;1769
105;7;0;6;0;96;96
106;7;1;8;319;81;400
107;7;2;14;400;92;492
108;7;3;3;492;31;523
109;7;4;10;592;9;601
110;7;5;11;649;65;714
111;7;6;12;714;35;749
112;7;7;4;772;98;870
113;7;8;7;870;85;955
114;7;9;1;1113;37;1150
115;7;10;9;1164;43;1207
116;7;11;13;1207;96;1303
117;7;12;2;1317;91;1408
118;7;13;5;1437;1;1438
119;7;14;0;1438;36;1474
120;8;0;12;0;40;40
121;8;1;8;85;45;130
122;8;2;3;181;94;275
123;8;3;0;275;21;296
124;8;4;14;311;87;398
125;8;5;6;398;68;466
126;8;6;11;466;35;501
127;8;7;10;746;63;809
128;8;8;13;809;37;846
129;8;9;1;1060;53;1113
130;8;10;7;1177;98;1275
131;8;11;5;1290;94;1384
132;8;12;9;1409;6;1415
133;8;13;2;1454;25;1479
134;8;14;4;1786;72;1858
135;9;0;14;0;35;35
136;9;1;12;76;55;131
137;9;2;10;231;26;257
138;9;3;11;257;98;355
139;9;4;3;391;23;414
140;9;5;5;726;65;791
141;9;6;8;808;88;896
142;9;7;2;914;71;985
143;9;8;9;1042;35;1077
144;9;9;13;1102;59;1161
145;9;10;0;1161;84;1245
146;9;11;4;1468;31;1499
147;9;12;7;1537;76;1613
148;9;13;1;1700;13;1713
149;9;14;6;1786;89;1875
150;10;0;11;95;77;172
151;10;1;13;188;34;222
152;10;2;7;222;60;282
153;10;3;9;282;76;358
154;10;4;12;375;58;433
155;10;5;14;492;63;555
156;10;6;2;555;2;557
157;10;7;5;1210;44;1254
158;10;8;8;1292;91;1383
159;10;9;6;1389;42;1431
160;10;10;10;1431;53;1484
161;10;11;3;1527;45;1572
162;10;12;4;1584;45;1629
163;10;13;1;1641;59;1700
164;10;14;0;1712;99;1811
165;11;0;9;58;6;64
166;11;1;10;79;56;135
167;11;2;11;172;47;219
168;11;3;4;302;95;397
169;11;4;13;509;36;545
170;11;5;8;683;63;746
171;11;6;1;863;85;948
172;11;7;2;985;47;1032
173;11;8;14;1032;60;1092
174;11;9;0;1092;35;1127
175;11;10;5;1128;82;1210
176;11;11;12;1210;90;1300
177;11;12;6;1323;30;1353
178;11;13;3;1363;76;1439
179;11;14;7;1443;94;1537
180;12;0;9;0;58;58
181;12;1;3;90;2;92
182;12;2;6;96;69;165
183;12;3;4;165;19;184
184;12;4;10;447;64;511
185;12;5;8;987;27;1014
186;12;6;12;1014;17;1031
187;12;7;5;1095;33;1128
188;12;8;1;1193;48;1241
189;12;9;14;1241;81;1322
190;12;10;11;1322;86;1408
191;12;11;13;1456;28;1484
192;12;12;0;1484;94;1578
193;12;13;2;1578;71;1649
194;12;14;7;1689;3;1692
195;13;0;13;324;93;417
196;13;1;7;434;40;474
197;13;2;5;631;95;726
198;13;3;14;772;36;808
199;13;4;0;808;38;846
200;13;5;6;846;47;893
201;13;6;12;921;24;945
202;13;7;9;945;97;1042
203;13;8;11;1074;11;1085
204;13;9;3;1085;55;1140
205;13;10;2;1213;7;1220
206;13;11;1;1573;68;1641
207;13;12;4;1716;3;1719
208;13;13;10;1719;44;1763
209;13;14;8;1763;47;1810
210;14;0;10;0;79;79
211;14;1;2;132;33;165
212;14;2;9;358;65;423
213;14;3;5;574;57;631
214;14;4;3;631;55;686
215;14;5;14;694;78;772
216;14;6;13;772;31;803
217;14;7;1;803;60;863
218;14;8;4;904;79;983
219;14;9;0;983;25;1008
220;14;10;7;1101;76;1177
221;14;11;12;1384;96;1480
222;14;12;11;1530;5;1535
223;14;13;8;1599;5;1604
224;14;14;6;1691;38;1729
225;15;0;1;0;75;75
226;15;1;4;75;29;104
227;15;2;3;104;77;181
228;15;3;9;181;50;231
229;15;4;14;231;31;262
230;15;5;0;296;50;346
231;15;6;5;549;5;554
232;15;7;7;609;25;634
233;15;8;2;634;70;704
234;15;9;11;714;38;752
235;15;10;8;1131;91;1222
236;15;11;10;1222;71;1293
237;15;12;12;1300;84;1384
238;15;13;6;1431;80;1511
239;15;14;13;1591;76;1667
240;16;0;13;124;64;188
241;16;1;3;306;85;391
242;16;2;5;429;96;525
243;16;3;9;525;11;536
244;16;4;7;536;73;609
245;16;5;1;948;41;989
246;16;6;4;989;50;1039
247;16;7;10;1063;27;1090
248;16;8;6;1090;40;1130
249;16;9;11;1240;54;1294
250;16;10;0;1294;63;1357
251;16;11;14;1395;74;1469
252;16;12;12;1480;84;1564
253;16;13;2;1649;76;1725
254;16;14;8;1810;58;1868
255;17;0;14;35;66;101
256;17;1;0;180;75;255
257;17;2;1;440;54;494
258;17;3;9;494;4;498
259;17;4;7;498;16;514
260;17;5;11;514;6;520
261;17;6;10;601;89;690
262;17;7;13;714;29;743
263;17;8;6;749;3;752
264;17;9;12;752;10;762
265;17;10;2;821;93;914
266;17;11;5;1384;53;1437
267;17;12;4;1499;8;1507
268;17;13;3;1572;59;1631
269;17;14;8;1631;22;1653
270;18;0;7;169;17;186
271;18;1;5;255;76;331
272;18;2;11;357;84;441
273;18;3;14;555;45;600
274;18;4;8;1222;70;1292
275;18;5;13;1303;5;1308
276;18;6;3;1308;55;1363
277;18;7;6;1363;7;1370
278;18;8;9;1383;26;1409
279;18;9;4;1409;59;1468
280;18;10;1;1481;2;1483
281;18;11;2;1495;18;1513
282;18;12;10;1513;66;1579
283;18;13;0;1625;58;1683
284;18;14;12;1695;99;1794
285;19;0;5;0;57;57
286;19;1;1;234;84;318
287;19;2;8;400;50;450
288;19;3;2;453;54;507
289;19;4;6;507;92;599
290;19;5;9;599;34;633
291;19;6;12;633;58;691
292;19;7;7;704;51;755
293;19;8;4;870;34;904
294;19;9;10;1090;60;1150
295;19;10;13;1161;42;1203
296;19;11;3;1233;66;1299
297;19;12;14;1377;18;1395
298;19;13;0;1395;11;1406
299;19;14;11;1535;59;1594
300;20;0;8;0;85;85
301;20;1;5;113;31;144
302;20;2;1;187;29;216
303;20;3;11;230;18;248
304;20;4;10;310;46;356
305;20;5;6;356;29;385
306;20;6;7;385;49;434
307;20;7;4;434;37;471
308;20;8;12;471;42;513
309;20;9;13;545;18;563
310;20;10;0;563;77;640
311;20;11;9;640;67;707
312;20;12;3;764;61;825
313;20;13;14;914;46;960
314;20;14;2;1032;91;1123
315;21;0;9;64;2;66
316;21;1;2;66;66;132
317;21;2;5;144;75;219
318;21;3;4;219;83;302
319;21;4;0;346;63;409
320;21;5;8;746;62;808
321;21;6;14;843;71;914
322;21;7;10;1043;20;1063
323;21;8;3;1140;42;1182
324;21;9;1;1241;59;1300
325;21;10;6;1353;4;1357
326;21;11;11;1408;67;1475
327;21;12;13;1484;95;1579
328;21;13;7;1613;76;1689
329;21;14;12;1794;80;1874
330;22;0;14;101;46;147
331;22;1;1;318;83;401
332;22;2;0;409;7;416
333;22;3;12;433;37;470
334;22;4;10;532;60;592
335;22;5;13;638;76;714
336;22;6;6;743;6;749
337;22;7;3;852;84;936
338;22;8;8;1014;82;1096
339;22;9;11;1132;94;1226
340;22;10;5;1254;36;1290
341;22;11;4;1329;79;1408
342;22;12;2;1408;46;1454
343;22;13;9;1454;90;1544
344;22;14;7;1775;94;1869
345;23;0;10;302;8;310
346;23;1;12;315;60;375
347;23;2;1;494;99;593
348;23;3;7;634;70;704
349;23;4;5;791;22;813
350;23;5;8;896;91;987
351;23;6;11;1006;68;1074
352;23;7;9;1077;87;1164
353;23;8;14;1164;11;1175
354;23;9;3;1182;51;1233
355;23;10;2;1251;66;1317
356;23;11;6;1370;19;1389
357;23;12;4;1507;28;1535
358;23;13;0;1578;47;1625
359;23;14;13;1741;66;1807
360;24;0;13;33;91;124
361;24;1;2;165;2;167
362;24;2;1;401;39;440
363;24;3;5;554;12;566
364;24;4;4;566;11;577
365;24;5;8;591;17;608
366;24;6;14;608;86;694
367;24;7;0;708;68;776
368;24;8;11;776;88;864
369;24;9;10;865;86;951
370;24;10;7;955;78;1033
371;24;11;12;1072;75;1147
372;24;12;6;1147;86;1233
373;24;13;3;1299;5;1304
374;24;14;9;1304;79;1383
375;25;0;1;216;18;234
376;25;1;13;234;90;324
377;25;2;10;356;91;447
378;25;3;0;528;21;549
379;25;4;12;549;45;594
380;25;5;11;618;31;649
381;25;6;4;649;66;715
382;25;7;3;715;49;764
383;25;8;7;764;95;859
384;25;9;9;859;11;870
385;25;10;8;1509;57;1566
386;25;11;5;1566;31;1597
387;25;12;14;1652;36;1688
388;25;13;6;1729;57;1786
389;25;14;2;1786;88;1874
390;26;0;5;57;56;113
391;26;1;7;144;18;162
392;26;2;10;257;45;302
393;26;3;14;302;9;311
394;26;4;12;311;4;315
395;26;5;11;355;2;357
396;26;6;2;357;96;453
397;26;7;0;468;60;528
398;26;8;9;536;45;581
399;26;9;13;581;57;638
400;26;10;4;638;5;643
401;26;11;6;643;49;692
402;26;12;1;1483;90;1573
403;26;13;3;1631;31;1662
404;26;14;8;1662;97;1759
405;27;0;11;0;95;95
406;27;1;10;135;96;231
407;27;2;9;231;41;272
408;27;3;7;282;75;357
409;27;4;8;530;61;591
410;27;5;1;593;65;658
411;27;6;3;686;19;705
412;27;7;6;705;38;743
413;27;8;2;743;78;821
414;27;9;12;836;85;921
415;27;10;0;921;29;950
416;27;11;14;960;65;1025
417;27;12;13;1025;77;1102
418;27;13;4;1719;67;1786
419;27;14;5;1790;84;1874
420;28;0;2;0;64;64
421;28;1;8;257;62;319
422;28;2;0;416;52;468
423;28;3;10;511;21;532
424;28;4;1;658;82;740
425;28;5;13;743;27;770
426;28;6;5;813;93;906
427;28;7;12;945;65;1010
428;28;8;3;1010;32;1042
429;28;9;11;1085;47;1132
430;28;10;4;1159;66;1225
431;28;11;7;1323;39;1362
432;28;12;14;1521;45;1566
433;28;13;6;1613;78;1691
434;28;14;9;1691;26;1717
435;29;0;1;75;22;97
436;29;1;8;130;52;182
437;29;2;5;219;36;255
438;29;3;3;275;31;306
439;29;4;6;306;41;347
440;29;5;13;417;92;509
441;29;6;11;520;98;618
442;29;7;0;640;68;708
443;29;8;4;715;57;772
444;29;9;9;772;32;804
445;29;10;10;951;82;1033
446;29;11;12;1033;39;1072
447;29;12;2;1130;83;1213
448;29;13;7;1275;48;1323
449;29;14;14;1688;85;1773
