# instance ta29, makespan 1629, lower bound 1573, best known 1625
# produced by open_baseline_300s run 2; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
73;3;13;7;919;20;939
74;3;14;16;939;31;970
75;3;15;14;1005;30;1035
76;3;16;9;1474;49;1523
77;3;17;2;1523;8;1531
78;3;18;19;1531;22;1553
79;3;19;18;1558;47;1605
80;4;0;13;0;81;81
81;4;1;16;229;68;297
82;4;2;18;340;2;342
83;4;3;10;367;69;436
84;4;4;15;486;38;524
85;4;5;4;532;7;539
86;4;6;14;552;81;633
87;4;7;5;658;79;737
88;4;8;19;881;76;957
89;4;9;2;960;94;1054
90;4;10;17;1054;65;1119
91;4;11;0;1120;11;1131
92;4;12;6;1134;98;1232
93;4;13;7;1232;38;1270
94;4;14;3;1270;95;1365
95;4;15;1;1365;93;1458
96;4;16;9;1465;9;1474
97;4;17;12;1474;21;1495
98;4;18;11;1495;17;1512
99;4;19;8;1512;79;1591
100;5;0;5;0;64;64
101;5;1;7;64;7;71
102;5;2;15;71;94;165
103;5;3;19;165;29;194
104;5;4;17;352;77;429
105;5;5;4;457;75;532
106;5;6;12;576;50;626
107;5;7;2;626;78;704
108;5;8;3;748;57;805
109;5;9;18;805;29;834
110;5;10;8;834;66;900
111;5;11;13;937;93;1030
112;5;12;0;1030;74;1104
113;5;13;9;1197;73;1270
114;5;14;14;1270;80;1350
115;5;15;10;1350;8;1358
116;5;16;11;1358;26;1384
117;5;17;6;1384;87;1471
118;5;18;1;1471;69;1540
119;5;19;16;1544;85;1629
120;6;0;10;49;49;98
121;6;1;3;98;59;157
122;6;2;12;192;91;283
123;6;3;8;283;59;342
124;6;4;9;342;25;367
125;6;5;16;415;44;459
126;6;6;19;504;50;554
127;6;7;6;564;41;605
128;6;8;13;632;33;665
129;6;9;11;715;89;804
130;6;10;17;807;79;886
131;6;11;0;886;3;889
132;6;12;14;889;54;943
133;6;13;18;943;82;1025
134;6;14;1;1087;63;1150
135;6;15;4;1150;31;1181
136;6;16;15;1227;15;1242
137;6;17;5;1242;2;1244
138;6;18;7;1274;67;1341
139;6;19;2;1341;71;1412
140;7;0;4;191;4;195
141;7;1;14;201;20;221
142;7;2;18;221;23;244
143;7;3;3;244;33;277
144;7;4;16;297;65;362
145;7;5;7;362;44;406
146;7;6;9;434;57;491
147;7;7;10;491;20;511
148;7;8;17;550;93;643
149;7;9;11;643;23;666
150;7;10;15;733;18;751
151;7;11;0;822;8;830
152;7;12;5;1008;72;1080
153;7;13;6;1080;54;1134
154;7;14;19;1134;18;1152
155;7;15;13;1188;93;1281
156;7;16;12;1281;43;1324
157;7;17;1;1334;18;1352
158;7;18;8;1352;56;1408
159;7;19;2;1447;21;1468
160;8;0;8;0;58;58
161;8;1;4;91;25;116
162;8;2;7;116;34;150
163;8;3;5;150;89;239
164;8;4;9;239;54;293
165;8;5;19;293;89;382
166;8;6;3;382;12;394
167;8;7;0;394;51;445
168;8;8;13;445;74;519
169;8;9;14;633;78;711
170;8;10;11;711;4;715
171;8;11;17;735;72;807
172;8;12;16;836;81;917
173;8;13;10;926;92;1018
174;8;14;1;1265;69;1334
175;8;15;2;1412;35;1447
176;8;16;12;1447;25;1472
177;8;17;6;1513;35;1548
178;8;18;18;1548;10;1558
179;8;19;15;1558;33;1591
180;9;0;11;0;33;33
181;9;1;19;33;84;117
182;9;2;12;117;75;192
183;9;3;4;195;66;261
184;9;4;18;291;49;340
185;9;5;6;374;77;451
186;9;6;8;451;87;538
187;9;7;13;538;44;582
188;9;8;15;607;37;644
189;9;9;2;722;67;789
190;9;10;0;789;33;822
191;9;11;1;854;75;929
192;9;12;3;929;65;994
193;9;13;17;1119;44;1163
194;9;14;16;1163;66;1229
195;9;15;10;1229;45;1274
196;9;16;5;1274;93;1367
197;9;17;9;1367;98;1465
198;9;18;7;1465;22;1487
199;9;19;14;1521;67;1588
200;10;0;0;0;17;17
201;10;1;17;17;26;43
202;10;2;1;55;54;109
203;10;3;18;109;25;134
204;10;4;13;156;92;248
205;10;5;12;283;34;317
206;10;6;6;317;47;364
207;10;7;7;406;80;486
208;10;8;2;519;24;543
209;10;9;5;566;92;658
210;10;10;15;658;75;733
211;10;11;10;733;68;801
212;10;12;11;804;84;888
213;10;13;9;1055;72;1127
214;10;14;19;1152;84;1236
215;10;15;16;1240;94;1334
216;10;16;4;1334;69;1403
217;10;17;14;1425;96;1521
218;10;18;3;1531;34;1565
219;10;19;8;1591;29;1620
220;11;0;0;17;66;83
221;11;1;10;130;79;209
222;11;2;5;248;74;322
223;11;3;8;342;67;409
224;11;4;2;447;72;519
225;11;5;1;519;22;541
226;11;6;15;541;50;591
227;11;7;7;591;30;621
228;11;8;18;626;47;673
229;11;9;3;673;75;748
230;11;10;12;805;43;848
231;11;11;13;862;44;906
232;11;12;9;906;71;977
233;11;13;17;987;61;1048
234;11;14;19;1048;54;1102
235;11;15;11;1126;99;1225
236;11;16;16;1229;11;1240
237;11;17;6;1240;97;1337
238;11;18;14;1350;75;1425
239;11;19;4;1425;81;1506
240;12;0;16;0;35;35
241;12;1;13;81;75;156
242;12;2;4;302;99;401
243;12;3;19;401;72;473
244;12;4;18;473;92;565
245;12;5;6;605;90;695
246;12;6;10;695;26;721
247;12;7;5;737;91;828
248;12;8;9;828;70;898
249;12;9;17;898;82;980
250;12;10;1;980;13;993
251;12;11;12;993;45;1038
252;12;12;14;1038;82;1120
253;12;13;8;1120;58;1178
254;12;14;15;1178;38;1216
255;12;15;11;1225;19;1244
256;12;16;3;1365;66;1431
257;12;17;0;1431;23;1454
258;12;18;7;1487;49;1536
259;12;19;2;1536;19;1555
260;13;0;17;43;82;125
261;13;1;13;248;74;322
262;13;2;4;417;40;457
263;13;3;12;457;33;490
264;13;4;7;509;9;518
265;13;5;0;518;33;551
266;13;6;11;551;26;577
267;13;7;3;596;44;640
268;13;8;2;704;18;722
269;13;9;8;722;73;795
270;13;10;16;795;41;836
271;13;11;18;836;96;932
272;13;12;1;932;39;971
273;13;13;6;971;91;1062
274;13;14;14;1120;89;1209
275;13;15;15;1216;11;1227
276;13;16;10;1227;1;1228
277;13;17;19;1236;2;1238
278;13;18;5;1367;69;1436
279;13;19;9;1523;10;1533
280;14;0;12;0;25;25
281;14;1;10;98;32;130
282;14;2;16;130;41;171
283;14;3;5;322;14;336
284;14;4;9;367;67;434
285;14;5;0;445;25;470
286;14;6;6;470;94;564
287;14;7;18;715;89;804
288;14;8;1;804;21;825
289;14;9;2;862;98;960
290;14;10;15;960;92;1052
291;14;11;11;1054;72;1126
292;14;12;14;1209;57;1266
293;14;13;3;1266;4;1270
294;14;14;8;1271;1;1272
295;14;15;7;1272;2;1274
296;14;16;13;1281;84;1365
297;14;17;19;1365;91;1456
298;14;18;17;1456;42;1498
299;14;19;4;1536;85;1621
300;15;0;7;0;29;29
301;15;1;1;109;98;207
302;15;2;4;261;41;302
303;15;3;13;322;87;409
304;15;4;16;459;52;511
305;15;5;12;511;9;520
306;15;6;9;520;22;542
307;15;7;3;640;2;642
308;15;8;14;804;79;883
309;15;9;18;1025;73;1098
310;15;10;0;1104;16;1120
311;15;11;10;1120;22;1142
312;15;12;5;1142;97;1239
313;15;13;17;1239;13;1252
314;15;14;8;1252;19;1271
315;15;15;2;1271;13;1284
316;15;16;19;1284;50;1334
317;15;17;6;1337;43;1380
318;15;18;15;1380;91;1471
319;15;19;11;1592;34;1626
320;16;0;14;110;91;201
321;16;1;8;202;41;243
322;16;2;18;244;47;291
323;16;3;17;291;61;352
324;16;4;15;352;66;418
325;16;5;19;473;31;504
326;16;6;3;504;92;596
327;16;7;12;626;42;668
328;16;8;16;668;19;687
329;16;9;0;687;98;785
330;16;10;2;789;36;825
331;16;11;1;825;29;854
332;16;12;13;854;8;862
333;16;13;5;896;25;921
334;16;14;10;921;5;926
335;16;15;11;964;90;1054
336;16;16;9;1270;62;1332
337;16;17;7;1341;63;1404
338;16;18;6;1496;17;1513
339;16;19;4;1513;23;1536
340;17;0;8;58;69;127
341;17;1;9;127;78;205
342;17;2;15;205;61;266
343;17;3;7;266;52;318
344;17;4;5;336;40;376
345;17;5;1;376;71;447
346;17;6;0;470;40;510
347;17;7;18;565;61;626
348;17;8;14;711;93;804
349;17;9;2;825;37;862
350;17;10;6;862;32;894
351;17;11;12;894;48;942
352;17;12;17;980;7;987
353;17;13;4;1007;37;1044
354;17;14;10;1044;69;1113
355;17;15;19;1113;4;1117
356;17;16;11;1246;79;1325
357;17;17;13;1365;81;1446
358;17;18;16;1446;10;1456
359;17;19;3;1456;75;1531
360;18;0;16;35;90;125
361;18;1;4;401;16;417
362;18;2;15;418;68;486
363;18;3;14;520;32;552
364;18;4;8;552;96;648
365;18;5;7;648;7;655
366;18;6;18;673;42;715
367;18;7;19;715;52;767
368;18;8;12;767;38;805
369;18;9;5;828;68;896
370;18;10;6;896;72;968
371;18;11;9;977;78;1055
372;18;12;1;1077;10;1087
373;18;13;2;1087;61;1148
374;18;14;13;1148;40;1188
375;18;15;3;1189;31;1220
376;18;16;0;1333;81;1414
377;18;17;11;1414;69;1483
378;18;18;17;1498;84;1582
379;18;19;10;1602;27;1629
380;19;0;4;0;91;91
381;19;1;8;127;17;144
382;19;2;2;144;75;219
383;19;3;14;221;7;228
384;19;4;15;266;44;310
385;19;5;6;364;10;374
386;19;6;13;409;32;441
387;19;7;17;472;78;550
388;19;8;12;668;9;677
389;19;9;9;677;69;746
390;19;10;7;746;45;791
391;19;11;5;921;87;1008
392;19;12;3;1008;90;1098
393;19;13;1;1150;50;1200
394;19;14;0;1200;42;1242
395;19;15;11;1244;2;1246
396;19;16;19;1246;21;1267
397;19;17;10;1274;62;1336
398;19;18;18;1357;93;1450
399;19;19;16;1456;88;1544
