# instance ta43, makespan 1913, lower bound 1809, best known 1846
# produced by open_baseline_300s run 2; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
275;13;15;0;1176;66;1242
276;13;16;9;1264;93;1357
277;13;17;8;1533;82;1615
278;13;18;4;1660;39;1699
279;13;19;6;1699;16;1715
280;14;0;3;231;58;289
281;14;1;19;303;48;351
282;14;2;4;361;97;458
283;14;3;10;512;67;579
284;14;4;2;579;3;582
285;14;5;1;617;85;702
286;14;6;11;702;36;738
287;14;7;15;738;24;762
288;14;8;0;762;2;764
289;14;9;5;817;37;854
290;14;10;14;871;72;943
291;14;11;17;1197;2;1199
292;14;12;8;1338;25;1363
293;14;13;13;1445;74;1519
294;14;14;12;1519;46;1565
295;14;15;6;1565;43;1608
296;14;16;7;1608;62;1670
297;14;17;9;1670;27;1697
298;14;18;18;1700;77;1777
299;14;19;16;1804;82;1886
300;15;0;9;5;5;10
301;15;1;0;125;93;218
302;15;2;6;232;79;311
303;15;3;14;401;40;441
304;15;4;3;484;4;488
305;15;5;11;488;82;570
306;15;6;8;763;73;836
307;15;7;10;843;71;914
308;15;8;2;914;61;975
309;15;9;13;1008;65;1073
310;15;10;15;1073;74;1147
311;15;11;19;1185;2;1187
312;15;12;4;1207;57;1264
313;15;13;18;1264;78;1342
314;15;14;17;1380;12;1392
315;15;15;12;1408;1;1409
316;15;16;1;1412;83;1495
317;15;17;5;1528;10;1538
318;15;18;7;1670;85;1755
319;15;19;16;1756;48;1804
320;16;0;17;68;75;143
321;16;1;12;219;63;282
322;16;2;18;282;16;298
323;16;3;6;311;15;326
324;16;4;14;329;42;371
325;16;5;16;473;34;507
326;16;6;13;545;27;572
327;16;7;2;582;3;585
328;16;8;9;585;83;668
329;16;9;19;750;7;757
330;16;10;7;841;12;853
331;16;11;3;877;63;940
332;16;12;8;986;94;1080
333;16;13;11;1185;20;1205
334;16;14;0;1242;35;1277
335;16;15;4;1406;75;1481
336;16;16;1;1495;52;1547
337;16;17;5;1547;25;1572
338;16;18;15;1572;98;1670
339;16;19;10;1776;83;1859
340;17;0;3;0;39;39
341;17;1;15;39;65;104
342;17;2;0;104;21;125
343;17;3;2;125;34;159
344;17;4;4;185;66;251
345;17;5;6;326;27;353
346;17;6;9;398;81;479
347;17;7;10;479;33;512
348;17;8;14;628;29;657
349;17;9;16;657;95;752
350;17;10;11;752;1;753
351;17;11;5;753;64;817
352;17;12;17;837;82;919
353;17;13;13;947;61;1008
354;17;14;18;1055;74;1129
355;17;15;19;1134;51;1185
356;17;16;8;1198;48;1246
357;17;17;1;1313;99;1412
358;17;18;12;1447;23;1470
359;17;19;7;1755;57;1812
360;18;0;0;218;88;306
361;18;1;6;404;93;497
362;18;2;17;497;11;508
363;18;3;4;573;90;663
364;18;4;1;702;27;729
365;18;5;2;729;63;792
366;18;6;18;792;20;812
367;18;7;12;812;51;863
368;18;8;11;886;36;922
369;18;9;16;1121;76;1197
370;18;10;10;1211;26;1237
371;18;11;15;1284;10;1294
372;18;12;3;1294;71;1365
373;18;13;13;1531;74;1605
374;18;14;8;1665;35;1700
375;18;15;14;1734;48;1782
376;18;16;19;1782;12;1794
377;18;17;7;1812;36;1848
378;18;18;9;1868;24;1892
379;18;19;5;1892;10;1902
380;19;0;6;139;93;232
381;19;1;19;232;56;288
382;19;2;3;375;28;403
383;19;3;13;455;57;512
384;19;4;18;523;21;544
385;19;5;4;813;59;872
386;19;6;7;932;48;980
387;19;7;1;980;6;986
388;19;8;9;1050;16;1066
389;19;9;16;1278;90;1368
390;19;10;8;1444;6;1450
391;19;11;17;1510;49;1559
392;19;12;10;1620;32;1652
393;19;13;14;1652;82;1734
394;19;14;2;1734;3;1737
395;19;15;15;1737;4;1741
396;19;16;11;1741;31;1772
397;19;17;12;1822;25;1847
398;19;18;5;1847;8;1855
399;19;19;0;1855;28;1883
400;20;0;8;265;68;333
401;20;1;18;333;11;344
402;20;2;7;393;99;492
403;20;3;14;530;3;533
404;20;4;0;610;78;688
405;20;5;11;688;1;689
406;20;6;4;946;39;985
407;20;7;9;985;65;1050
408;20;8;13;1073;19;1092
409;20;9;5;1092;16;1108
410;20;10;3;1108;11;1119
411;20;11;12;1128;26;1154
412;20;12;17;1199;10;1209
413;20;13;16;1388;54;1442
414;20;14;2;1442;2;1444
415;20;15;15;1468;69;1537
416;20;16;19;1537;91;1628
417;20;17;6;1657;39;1696
418;20;18;10;1698;1;1699
419;20;19;1;1719;91;1810
420;21;0;15;20;10;30
421;21;1;0;62;24;86
422;21;2;8;210;55;265
423;21;3;9;265;71;336
424;21;4;13;356;99;455
425;21;5;5;557;85;642
426;21;6;3;737;58;795
427;21;7;16;795;18;813
428;21;8;10;1011;11;1022
429;21;9;17;1107;90;1197
430;21;10;1;1212;7;1219
431;21;11;7;1219;88;1307
432;21;12;14;1347;75;1422
433;21;13;4;1481;97;1578
434;21;14;18;1625;75;1700
435;21;15;2;1700;11;1711
436;21;16;12;1711;8;1719
437;21;17;6;1719;6;1725
438;21;18;19;1725;45;1770
439;21;19;11;1772;78;1850
440;22;0;14;0;68;68
441;22;1;17;224;57;281
442;22;2;19;288;15;303
443;22;3;5;303;36;339
444;22;4;16;446;27;473
445;22;5;6;589;26;615
446;22;6;4;669;66;735
447;22;7;10;805;38;843
448;22;8;15;860;97;957
449;22;9;18;1000;55;1055
450;22;10;12;1055;73;1128
451;22;11;13;1172;23;1195
452;22;12;8;1246;68;1314
453;22;13;2;1314;19;1333
454;22;14;7;1333;89;1422
455;22;15;9;1446;46;1492
456;22;16;1;1547;34;1581
457;22;17;0;1608;39;1647
458;22;18;11;1658;23;1681
459;22;19;3;1822;60;1882
460;23;0;19;0;28;28
461;23;1;13;28;20;48
462;23;2;2;48;44;92
463;23;3;17;143;81;224
464;23;4;9;336;62;398
465;23;5;1;423;66;489
466;23;6;4;514;44;558
467;23;7;0;558;52;610
468;23;8;3;697;40;737
469;23;9;11;785;89;874
470;23;10;10;919;92;1011
471;23;11;8;1080;27;1107
472;23;12;18;1129;6;1135
473;23;13;14;1135;75;1210
474;23;14;16;1272;6;1278
475;23;15;12;1312;96;1408
476;23;16;15;1418;50;1468
477;23;17;7;1521;73;1594
478;23;18;5;1594;60;1654
479;23;19;6;1725;31;1756
480;24;0;6;49;90;139
481;24;1;14;148;55;203
482;24;2;15;295;41;336
483;24;3;7;342;20;362
484;24;4;4;463;51;514
485;24;5;16;514;44;558
486;24;6;11;570;67;637
487;24;7;0;703;6;709
488;24;8;1;729;82;811
489;24;9;10;914;5;919
490;24;10;17;919;10;929
491;24;11;19;929;63;992
492;24;12;13;1092;80;1172
493;24;13;18;1172;39;1211
494;24;14;3;1242;22;1264
495;24;15;12;1264;48;1312
496;24;16;8;1314;24;1338
497;24;17;5;1365;66;1431
498;24;18;2;1566;46;1612
499;24;19;9;1777;91;1868
500;25;0;8;0;41;41
501;25;1;6;41;4;45
502;25;2;4;53;34;87
503;25;3;7;87;68;155
504;25;4;15;155;58;213
505;25;5;10;263;71;334
506;25;6;18;344;57;401
507;25;7;3;403;81;484
508;25;8;13;596;62;658
509;25;9;19;666;84;750
510;25;10;14;814;57;871
511;25;11;5;981;23;1004
512;25;12;0;1004;31;1035
513;25;13;2;1065;59;1124
514;25;14;11;1167;18;1185
515;25;15;16;1198;74;1272
516;25;16;17;1320;60;1380
517;25;17;12;1409;38;1447
518;25;18;9;1492;70;1562
519;25;19;1;1670;49;1719
520;26;0;4;0;53;53
521;26;1;0;56;6;62
522;26;2;5;82;79;161
523;26;3;8;333;84;417
524;26;4;9;479;3;482
525;26;5;18;482;41;523
526;26;6;14;533;28;561
527;26;7;15;570;61;631
528;26;8;10;664;43;707
529;26;9;12;757;36;793
530;26;10;13;822;68;890
531;26;11;7;924;8;932
532;26;12;11;932;35;967
533;26;13;3;967;73;1040
534;26;14;16;1040;81;1121
535;26;15;2;1124;93;1217
536;26;16;6;1217;1;1218
537;26;17;1;1219;94;1313
538;26;18;19;1369;96;1465
539;26;19;17;1559;73;1632
540;27;0;18;76;92;168
541;27;1;7;168;94;262
542;27;2;3;643;54;697
543;27;3;9;697;17;714
544;27;4;14;714;11;725
545;27;5;6;732;41;773
546;27;6;0;773;55;828
547;27;7;15;845;15;860
548;27;8;8;862;87;949
549;27;9;19;992;81;1073
550;27;10;11;1105;62;1167
551;27;11;12;1167;78;1245
552;27;12;13;1329;28;1357
553;27;13;5;1357;8;1365
554;27;14;10;1444;77;1521
555;27;15;4;1578;82;1660
556;27;16;1;1669;1;1670
557;27;17;16;1670;68;1738
558;27;18;2;1738;84;1822
559;27;19;17;1822;58;1880
560;28;0;3;39;82;121
561;28;1;15;121;31;152
562;28;2;11;152;12;164
563;28;3;9;164;78;242
564;28;4;16;242;83;325
565;28;5;5;339;33;372
566;28;6;12;380;39;419
567;28;7;19;419;78;497
568;28;8;13;512;33;545
569;28;9;0;545;11;556
570;28;10;17;556;91;647
571;28;11;2;647;54;701
572;28;12;8;836;26;862
573;28;13;1;862;90;952
574;28;14;6;952;71;1023
575;28;15;14;1023;12;1035
576;28;16;18;1135;28;1163
577;28;17;4;1349;57;1406
578;28;18;7;1422;99;1521
579;28;19;10;1859;49;1908
580;29;0;7;0;37;37
581;29;1;18;59;17;76
582;29;2;16;76;3;79
583;29;3;10;153;57;210
584;29;4;4;256;71;327
585;29;5;3;795;82;877
586;29;6;11;877;9;886
587;29;7;0;917;29;946
588;29;8;17;1019;17;1036
589;29;9;14;1036;99;1135
590;29;10;2;1333;96;1429
591;29;11;5;1431;97;1528
592;29;12;9;1562;10;1572
593;29;13;6;1631;26;1657
594;29;14;19;1657;36;1693
595;29;15;15;1741;32;1773
596;29;16;13;1773;14;1787
597;29;17;12;1787;35;1822
598;29;18;8;1850;34;1884
599;29;19;1;1905;8;1913
