# instance ta48, makespan 2021, lower bound 1912, best known 1937
# produced by open_backjump_300s run 5; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
204;10;4;7;436;88;524
205;10;5;8;777;99;876
206;10;6;1;883;46;929
207;10;7;6;929;75;1004
208;10;8;18;1004;67;1071
209;10;9;19;1078;81;1159
210;10;10;10;1163;94;1257
211;10;11;14;1351;6;1357
212;10;12;5;1372;60;1432
213;10;13;3;1447;93;1540
214;10;14;17;1540;88;1628
215;10;15;13;1649;39;1688
216;10;16;0;1720;32;1752
217;10;17;11;1788;88;1876
218;10;18;12;1884;80;1964
219;10;19;9;1966;30;1996
220;11;0;13;0;74;74
221;11;1;11;74;53;127
222;11;2;5;409;31;440
223;11;3;9;440;1;441
224;11;4;17;441;19;460
225;11;5;6;521;18;539
226;11;6;7;539;38;577
227;11;7;16;577;79;656
228;11;8;0;656;46;702
229;11;9;8;1228;74;1302
230;11;10;15;1436;82;1518
231;11;11;10;1518;84;1602
232;11;12;18;1602;27;1629
233;11;13;1;1641;46;1687
234;11;14;2;1687;11;1698
235;11;15;19;1707;37;1744
236;11;16;4;1744;97;1841
237;11;17;3;1841;88;1929
238;11;18;14;1929;25;1954
239;11;19;12;1964;51;2015
240;12;0;16;6;59;65
241;12;1;7;132;59;191
242;12;2;13;191;55;246
243;12;3;12;246;20;266
244;12;4;2;266;92;358
245;12;5;19;365;1;366
246;12;6;10;379;31;410
247;12;7;14;689;61;750
248;12;8;15;789;87;876
249;12;9;17;898;10;908
250;12;10;5;928;40;968
251;12;11;1;1038;35;1073
252;12;12;4;1073;15;1088
253;12;13;11;1088;86;1174
254;12;14;0;1174;20;1194
255;12;15;18;1194;43;1237
256;12;16;3;1299;39;1338
257;12;17;9;1338;9;1347
258;12;18;6;1347;38;1385
259;12;19;8;1429;28;1457
260;13;0;2;79;26;105
261;13;1;0;149;2;151
262;13;2;19;151;81;232
263;13;3;8;238;64;302
264;13;4;18;302;9;311
265;13;5;10;332;47;379
266;13;6;17;398;28;426
267;13;7;3;431;78;509
268;13;8;13;547;64;611
269;13;9;6;674;77;751
270;13;10;14;751;16;767
271;13;11;16;767;69;836
272;13;12;12;843;50;893
273;13;13;7;956;81;1037
274;13;14;4;1037;31;1068
275;13;15;1;1319;87;1406
276;13;16;11;1516;42;1558
277;13;17;15;1571;23;1594
278;13;18;5;1594;46;1640
279;13;19;9;1767;45;1812
280;14;0;5;0;61;61
281;14;1;1;61;7;68
282;14;2;14;69;75;144
283;14;3;9;244;72;316
284;14;4;8;508;83;591
285;14;5;3;591;8;599
286;14;6;11;599;63;662
287;14;7;10;676;27;703
288;14;8;0;716;81;797
289;14;9;7;820;76;896
290;14;10;13;981;57;1038
291;14;11;12;1038;7;1045
292;14;12;2;1090;88;1178
293;14;13;16;1252;62;1314
294;14;14;19;1401;5;1406
295;14;15;17;1406;32;1438
296;14;16;4;1440;25;1465
297;14;17;15;1518;53;1571
298;14;18;18;1744;43;1787
299;14;19;6;1787;75;1862
300;15;0;17;0;12;12
301;15;1;16;227;48;275
302;15;2;4;473;71;544
303;15;3;0;544;54;598
304;15;4;15;598;49;647
305;15;5;5;693;47;740
306;15;6;3;740;37;777
307;15;7;14;833;72;905
308;15;8;12;905;39;944
309;15;9;2;944;77;1021
310;15;10;10;1349;94;1443
311;15;11;18;1443;82;1525
312;15;12;8;1525;49;1574
313;15;13;6;1614;42;1656
314;15;14;1;1687;87;1774
315;15;15;19;1774;2;1776
316;15;16;11;1778;10;1788
317;15;17;13;1788;58;1846
318;15;18;9;1885;81;1966
319;15;19;7;1966;41;2007
320;16;0;10;0;84;84
321;16;1;4;200;36;236
322;16;2;3;236;98;334
323;16;3;1;366;10;376
324;16;4;17;376;22;398
325;16;5;0;398;53;451
326;16;6;5;1245;51;1296
327;16;7;8;1302;95;1397
328;16;8;7;1415;62;1477
329;16;9;12;1484;82;1566
330;16;10;19;1566;48;1614
331;16;11;13;1639;10;1649
332;16;12;15;1649;29;1678
333;16;13;9;1699;68;1767
334;16;14;14;1767;60;1827
335;16;15;2;1831;5;1836
336;16;16;16;1836;41;1877
337;16;17;11;1877;15;1892
338;16;18;6;1892;84;1976
339;16;19;18;1976;45;2021
340;17;0;3;82;9;91
341;17;1;16;102;40;142
342;17;2;15;194;20;214
343;17;3;5;370;39;409
344;17;4;13;451;83;534
345;17;5;11;540;28;568
346;17;6;19;609;94;703
347;17;7;12;703;68;771
348;17;8;8;1001;19;1020
349;17;9;6;1020;25;1045
350;17;10;18;1071;13;1084
351;17;11;7;1110;63;1173
352;17;12;17;1173;69;1242
353;17;13;10;1267;17;1284
354;17;14;0;1284;74;1358
355;17;15;1;1406;95;1501
356;17;16;14;1501;91;1592
357;17;17;2;1592;89;1681
358;17;18;4;1691;16;1707
359;17;19;9;1812;35;1847
360;18;0;14;0;69;69
361;18;1;0;69;80;149
362;18;2;11;154;20;174
363;18;3;5;748;99;847
364;18;4;4;890;23;913
365;18;5;12;944;8;952
366;18;6;18;952;43;995
367;18;7;8;1094;34;1128
368;18;8;10;1128;35;1163
369;18;9;13;1264;83;1347
370;18;10;16;1355;41;1396
371;18;11;7;1410;5;1415
372;18;12;6;1415;86;1501
373;18;13;1;1501;16;1517
374;18;14;3;1540;29;1569
375;18;15;9;1569;92;1661
376;18;16;15;1678;44;1722
377;18;17;17;1722;54;1776
378;18;18;2;1836;21;1857
379;18;19;19;1857;81;1938
380;19;0;7;0;82;82
381;19;1;4;103;97;200
382;19;2;11;200;5;205
383;19;3;2;215;36;251
384;19;4;15;304;40;344
385;19;5;14;488;58;546
386;19;6;5;740;8;748
387;19;7;19;814;59;873
388;19;8;16;873;78;951
389;19;9;1;957;18;975
390;19;10;9;1010;32;1042
391;19;11;13;1042;34;1076
392;19;12;3;1137;66;1203
393;19;13;8;1203;25;1228
394;19;14;10;1257;10;1267
395;19;15;12;1267;36;1303
396;19;16;0;1476;88;1564
397;19;17;6;1564;50;1614
398;19;18;17;1776;82;1858
399;19;19;18;1858;35;1893
400;20;0;8;302;74;376
401;20;1;6;376;42;418
402;20;2;10;418;86;504
403;20;3;15;504;22;526
404;20;4;5;654;39;693
405;20;5;3;693;45;738
406;20;6;18;738;26;764
407;20;7;1;975;63;1038
408;20;8;17;1096;65;1161
409;20;9;9;1206;70;1276
410;20;10;19;1368;33;1401
411;20;11;4;1401;39;1440
412;20;12;16;1440;74;1514
413;20;13;13;1516;75;1591
414;20;14;0;1591;8;1599
415;20;15;7;1621;26;1647
416;20;16;11;1647;25;1672
417;20;17;14;1672;13;1685
418;20;18;2;1698;72;1770
419;20;19;12;1781;98;1879
420;21;0;10;84;25;109
421;21;1;17;109;46;155
422;21;2;6;270;61;331
423;21;3;8;1020;74;1094
424;21;4;7;1256;40;1296
425;21;5;19;1343;25;1368
426;21;6;2;1389;42;1431
427;21;7;0;1431;5;1436
428;21;8;3;1445;2;1447
429;21;9;5;1447;65;1512
430;21;10;4;1512;1;1513
431;21;11;1;1517;77;1594
432;21;12;14;1594;13;1607
433;21;13;16;1626;42;1668
434;21;14;9;1668;31;1699
435;21;15;18;1699;45;1744
436;21;16;12;1749;7;1756
437;21;17;11;1758;20;1778
438;21;18;15;1840;95;1935
439;21;19;13;1935;75;2010
440;22;0;7;82;50;132
441;22;1;0;151;78;229
442;22;2;14;229;72;301
443;22;3;9;316;53;369
444;22;4;1;376;67;443
445;22;5;6;539;46;585
446;22;6;11;662;95;757
447;22;7;10;765;29;794
448;22;8;2;797;3;800
449;22;9;17;975;31;1006
450;22;10;15;1026;8;1034
451;22;11;5;1302;26;1328
452;22;12;19;1406;60;1466
453;22;13;8;1466;52;1518
454;22;14;18;1525;35;1560
455;22;15;12;1566;57;1623
456;22;16;4;1623;57;1680
457;22;17;13;1688;91;1779
458;22;18;16;1877;91;1968
459;22;19;3;1968;35;2003
460;23;0;18;0;26;26
461;23;1;15;26;80;106
462;23;2;16;156;71;227
463;23;3;10;268;64;332
464;23;4;12;347;57;404
465;23;5;6;418;43;461
466;23;6;2;473;72;545
467;23;7;1;613;99;712
468;23;8;17;736;87;823
469;23;9;5;847;81;928
470;23;10;13;966;15;981
471;23;11;4;981;23;1004
472;23;12;7;1037;73;1110
473;23;13;8;1128;7;1135
474;23;14;9;1136;70;1206
475;23;15;19;1245;98;1343
476;23;16;11;1396;66;1462
477;23;17;3;1569;47;1616
478;23;18;0;1616;10;1626
479;23;19;14;1685;73;1758
480;24;0;0;0;20;20
481;24;1;6;82;55;137
482;24;2;12;137;87;224
483;24;3;4;393;10;403
484;24;4;8;457;16;473
485;24;5;1;473;59;532
486;24;6;5;563;91;654
487;24;7;17;654;82;736
488;24;8;15;736;53;789
489;24;9;2;800;67;867
490;24;10;7;896;60;956
491;24;11;9;976;34;1010
492;24;12;11;1010;78;1088
493;24;13;13;1088;66;1154
494;24;14;16;1154;98;1252
495;24;15;3;1260;39;1299
496;24;16;10;1335;14;1349
497;24;17;18;1349;65;1414
498;24;18;14;1414;52;1466
499;24;19;19;1482;54;1536
500;25;0;18;181;3;184
501;25;1;9;184;26;210
502;25;2;6;210;8;218
503;25;3;4;236;42;278
504;25;4;11;278;70;348
505;25;5;19;348;17;365
506;25;6;8;945;56;1001
507;25;7;10;1001;31;1032
508;25;8;3;1032;29;1061
509;25;9;0;1086;88;1174
510;25;10;13;1204;60;1264
511;25;11;15;1264;81;1345
512;25;12;12;1387;23;1410
513;25;13;2;1431;23;1454
514;25;14;16;1514;43;1557
515;25;15;5;1557;29;1586
516;25;16;17;1628;74;1702
517;25;17;7;1738;29;1767
518;25;18;1;1774;30;1804
519;25;19;14;1954;63;2017
520;26;0;5;61;67;128
521;26;1;10;128;66;194
522;26;2;1;194;88;282
523;26;3;14;301;78;379
524;26;4;11;379;79;458
525;26;5;18;476;37;513
526;26;6;16;530;6;536
527;26;7;7;606;35;641
528;26;8;9;641;61;702
529;26;9;13;779;3;782
530;26;10;17;908;67;975
531;26;11;15;975;51;1026
532;26;12;2;1026;64;1090
533;26;13;12;1090;69;1159
534;26;14;6;1239;65;1304
535;26;15;3;1338;90;1428
536;26;16;8;1574;95;1669
537;26;17;4;1680;11;1691
538;26;18;0;1692;28;1720
539;26;19;19;1776;50;1826
540;27;0;5;160;54;214
541;27;1;6;218;52;270
542;27;2;8;376;16;392
543;27;3;3;392;39;431
544;27;4;15;431;56;487
545;27;5;19;487;51;538
546;27;6;4;544;49;593
547;27;7;2;593;70;663
548;27;8;16;663;59;722
549;27;9;14;767;66;833
550;27;10;13;858;57;915
551;27;11;10;915;74;989
552;27;12;1;1073;86;1159
553;27;13;7;1173;83;1256
554;27;14;18;1256;82;1338
555;27;15;9;1347;65;1412
556;27;16;0;1436;40;1476
557;27;17;11;1558;89;1647
558;27;18;12;1663;53;1716
559;27;19;17;1716;3;1719
560;28;0;18;113;68;181
561;28;1;8;194;44;238
562;28;2;1;282;62;344
563;28;3;14;379;25;404
564;28;4;4;404;69;473
565;28;5;6;473;48;521
566;28;6;15;526;68;594
567;28;7;10;606;70;676
568;28;8;7;676;61;737
569;28;9;13;915;51;966
570;28;10;17;1274;74;1348
571;28;11;5;1348;24;1372
572;28;12;11;1462;54;1516
573;28;13;16;1557;69;1626
574;28;14;3;1626;69;1695
575;28;15;12;1716;33;1749
576;28;16;2;1770;61;1831
577;28;17;0;1831;18;1849
578;28;18;9;1849;36;1885
579;28;19;19;1938;78;2016
580;29;0;6;196;7;203
581;29;1;13;246;26;272
582;29;2;5;291;79;370
583;29;3;8;392;65;457
584;29;4;2;457;16;473
585;29;5;18;473;3;476
586;29;6;17;476;71;547
587;29;7;19;547;62;609
588;29;8;14;634;42;676
589;29;9;10;703;44;747
590;29;10;7;747;73;820
591;29;11;15;876;79;955
592;29;12;0;1029;9;1038
593;29;13;9;1042;61;1103
594;29;14;11;1174;63;1237
595;29;15;4;1237;12;1249
596;29;16;1;1594;47;1641
597;29;17;3;1695;67;1762
598;29;18;16;1763;34;1797
599;29;19;12;1879;5;1884
