# instance ta46, makespan 2076, lower bound 1957, best known 2004
# produced by open_backjump_300s run 3; recheck with verify_certificate.py
task;job;operation;machine;start;duration;completion
406;20;6;3;1109;35;1144
407;20;7;11;1144;37;1181
408;20;8;0;1187;44;1231
409;20;9;7;1231;88;1319
410;20;10;10;1331;3;1334
411;20;11;2;1400;22;1422
412;20;12;12;1426;73;1499
413;20;13;14;1499;65;1564
414;20;14;1;1601;26;1627
415;20;15;8;1662;3;1665
416;20;16;19;1720;99;1819
417;20;17;18;1901;78;1979
418;20;18;9;2008;38;2046
419;20;19;6;2046;30;2076
420;21;0;2;53;77;130
421;21;1;9;373;82;455
422;21;2;17;458;66;524
423;21;3;4;552;75;627
424;21;4;7;826;95;921
425;21;5;5;1175;72;1247
426;21;6;0;1247;76;1323
427;21;7;18;1323;52;1375
428;21;8;19;1375;72;1447
429;21;9;13;1451;4;1455
430;21;10;11;1455;70;1525
431;21;11;1;1525;76;1601
432;21;12;8;1601;61;1662
433;21;13;15;1662;88;1750
434;21;14;16;1765;39;1804
435;21;15;12;1804;36;1840
436;21;16;10;1840;88;1928
437;21;17;6;1928;69;1997
438;21;18;14;2003;58;2061
439;21;19;3;2061;14;2075
440;22;0;12;0;65;65
441;22;1;4;65;8;73
442;22;2;18;132;90;222
443;22;3;1;256;57;313
444;22;4;19;770;73;843
445;22;5;5;910;2;912
446;22;6;14;920;62;982
447;22;7;8;982;48;1030
448;22;8;0;1035;76;1111
449;22;9;10;1142;87;1229
450;22;10;15;1280;53;1333
451;22;11;6;1333;23;1356
452;22;12;17;1431;76;1507
453;22;13;2;1507;74;1581
454;22;14;11;1581;99;1680
455;22;15;16;1706;34;1740
456;22;16;3;1788;71;1859
457;22;17;13;1859;27;1886
458;22;18;9;1921;87;2008
459;22;19;7;2008;46;2054
460;23;0;13;0;76;76
461;23;1;6;152;54;206
462;23;2;11;229;75;304
463;23;3;5;841;69;910
464;23;4;17;910;44;954
465;23;5;16;954;26;980
466;23;6;19;1051;63;1114
467;23;7;10;1229;75;1304
468;23;8;0;1323;78;1401
469;23;9;4;1401;78;1479
470;23;10;3;1479;39;1518
471;23;11;1;1518;7;1525
472;23;12;9;1525;73;1598
473;23;13;18;1779;27;1806
474;23;14;2;1806;55;1861
475;23;15;14;1861;23;1884
476;23;16;7;1884;55;1939
477;23;17;8;1939;29;1968
478;23;18;15;1983;56;2039
479;23;19;12;2039;36;2075
480;24;0;14;134;17;151
481;24;1;9;331;42;373
482;24;2;13;431;56;487
483;24;3;11;540;84;624
484;24;4;2;624;44;668
485;24;5;5;1014;74;1088
486;24;6;6;1088;62;1150
487;24;7;17;1152;55;1207
488;24;8;8;1207;55;1262
489;24;9;4;1282;31;1313
490;24;10;12;1355;71;1426
491;24;11;0;1443;11;1454
492;24;12;15;1466;16;1482
493;24;13;1;1482;29;1511
494;24;14;18;1551;50;1601
495;24;15;19;1648;72;1720
496;24;16;3;1724;64;1788
497;24;17;7;1788;42;1830
498;24;18;16;1892;28;1920
499;24;19;10;1928;70;1998
500;25;0;9;0;76;76
501;25;1;18;76;56;132
502;25;2;6;206;78;284
503;25;3;8;327;2;329
504;25;4;1;426;6;432
505;25;5;4;472;71;543
506;25;6;16;543;19;562
507;25;7;7;757;69;826
508;25;8;12;826;30;856
509;25;9;10;958;87;1045
510;25;10;13;1045;57;1102
511;25;11;17;1102;33;1135
512;25;12;5;1329;87;1416
513;25;13;2;1422;68;1490
514;25;14;0;1622;24;1646
515;25;15;11;1763;31;1794
516;25;16;19;1819;56;1875
517;25;17;15;1918;5;1923
518;25;18;14;1945;19;1964
519;25;19;3;1970;82;2052
520;26;0;2;225;64;289
521;26;1;19;360;36;396
522;26;2;15;415;19;434
523;26;3;8;467;90;557
524;26;4;14;557;65;622
525;26;5;3;622;80;702
526;26;6;4;702;26;728
527;26;7;1;748;2;750
528;26;8;6;761;52;813
529;26;9;11;830;72;902
530;26;10;17;954;17;971
531;26;11;12;983;29;1012
532;26;12;13;1102;60;1162
533;26;13;5;1247;16;1263
534;26;14;9;1284;6;1290
535;26;15;16;1290;91;1381
536;26;16;18;1398;79;1477
537;26;17;7;1572;43;1615
538;26;18;10;1733;99;1832
539;26;19;0;1846;26;1872
540;27;0;19;0;82;82
541;27;1;1;82;80;162
542;27;2;17;162;60;222
543;27;3;6;284;93;377
544;27;4;13;377;54;431
545;27;5;2;431;24;455
546;27;6;12;477;87;564
547;27;7;8;564;63;627
548;27;8;0;673;59;732
549;27;9;9;732;85;817
550;27;10;11;817;13;830
551;27;11;3;830;32;862
552;27;12;10;862;93;955
553;27;13;4;955;33;988
554;27;14;15;1064;15;1079
555;27;15;7;1079;48;1127
556;27;16;16;1137;72;1209
557;27;17;18;1375;23;1398
558;27;18;5;1604;97;1701
559;27;19;14;1701;76;1777
560;28;0;17;76;61;137
561;28;1;14;151;6;157
562;28;2;6;517;87;604
563;28;3;5;702;74;776
564;28;4;18;776;67;843
565;28;5;16;843;44;887
566;28;6;13;953;63;1016
567;28;7;0;1023;12;1035
568;28;8;19;1114;81;1195
569;28;9;9;1223;61;1284
570;28;10;2;1284;26;1310
571;28;11;7;1319;23;1342
572;28;12;10;1345;76;1421
573;28;13;8;1421;93;1514
574;28;14;4;1514;97;1611
575;28;15;1;1627;75;1702
576;28;16;12;1702;76;1778
577;28;17;15;1810;46;1856
578;28;18;3;1859;66;1925
579;28;19;11;1925;54;1979
580;29;0;19;82;77;159
581;29;1;7;159;6;165
582;29;2;8;165;62;227
583;29;3;0;227;22;249
584;29;4;4;249;81;330
585;29;5;3;356;44;400
586;29;6;18;400;28;428
587;29;7;9;455;97;552
588;29;8;5;1088;16;1104
589;29;9;2;1158;7;1165
590;29;10;12;1165;34;1199
591;29;11;11;1199;3;1202
592;29;12;13;1212;93;1305
593;29;13;17;1419;12;1431
594;29;14;15;1431;35;1466
595;29;15;6;1485;88;1573
596;29;16;14;1573;9;1582
597;29;17;10;1640;93;1733
598;29;18;1;1841;87;1928
599;29;19;16;1987;51;2038
