config,neigh,comp,instance,run,lower,upper,midpoint
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,8,1186,1352,1269.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,9,1182,1359,1270.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,10,1165,1376,1270.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,11,1165,1350,1257.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,12,1167,1362,1264.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,13,1172,1342,1257.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,14,1170,1349,1259.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,15,1186,1352,1269.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,16,1161,1349,1255.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,17,1163,1370,1266.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,18,1186,1352,1269.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,19,1168,1357,1262.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,20,1186,1365,1275.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,21,1188,1365,1276.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,22,1171,1343,1257.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,23,1165,1376,1270.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,24,1174,1390,1282.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,25,1158,1363,1260.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,26,1186,1352,1269.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,27,1152,1322,1237.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,28,1186,1352,1269.0000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,29,1161,1342,1251.5000
n3_LEX1,n3,LEX1,tai15_15_05.F.15_01,30,1186,1352,1269.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,1,2640,3113,2876.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,2,2654,3122,2888.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,3,2608,3073,2840.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,4,2608,3073,2840.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,5,2622,3095,2858.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,6,2605,3073,2839.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,7,2640,3109,2874.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,8,2640,3106,2873.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,9,2625,3091,2858.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,10,2640,3106,2873.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,11,2637,3113,2875.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,12,2646,3114,2880.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,13,2621,3089,2855.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,14,2619,3089,2854.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,15,2620,3095,2857.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,16,2626,3097,2861.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,17,2619,3094,2856.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,18,2625,3091,2858.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,19,2623,3089,2856.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,20,2625,3091,2858.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,21,2637,3113,2875.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,22,2619,3096,2857.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,23,2654,3122,2888.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,24,2615,3078,2846.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,25,2623,3097,2860.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,26,2654,3122,2888.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,27,2625,3091,2858.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,28,2635,3098,2866.5000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,29,2615,3097,2856.0000
n3_LEX1,n3,LEX1,tai50_15_04.F.15_01,30,2623,3097,2860.0000
n1_LEX2,n1,LEX2,tai15_15_10.F.15_01,9,1197,1361,1279.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,1,1299,1527,1413.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,2,1287,1526,1406.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,3,1278,1509,1393.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,4,1283,1533,1408.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,5,1270,1492,1381.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,6,1268,1481,1374.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,7,1297,1531,1414.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,8,1300,1502,1401.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,9,1280,1502,1391.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,10,1273,1481,1377.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,11,1291,1521,1406.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,12,1274,1518,1396.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,13,1273,1489,1381.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,14,1284,1514,1399.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,15,1272,1501,1386.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,16,1272,1509,1390.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,17,1272,1496,1384.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,18,1272,1482,1377.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,19,1273,1493,1383.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,20,1300,1501,1400.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,21,1271,1503,1387.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,22,1286,1524,1405.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,23,1278,1467,1372.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,24,1294,1501,1397.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,25,1293,1553,1423.0000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,26,1281,1540,1410.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,27,1297,1512,1404.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,28,1301,1516,1408.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,29,1268,1471,1369.5000
n3_LEX1,n3,LEX1,tai20_15_04.F.15_01,30,1283,1529,1406.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,1,2536,3014,2775.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,2,2521,3004,2762.5000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,3,2601,3097,2849.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,4,2537,3033,2785.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,5,2580,3073,2826.5000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,6,2583,3079,2831.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,7,2622,3112,2867.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,8,2560,3051,2805.5000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,9,2573,3071,2822.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,10,2546,3042,2794.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,11,2542,3020,2781.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,12,2560,3046,2803.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,13,2588,3074,2831.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,14,2589,3081,2835.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,15,2537,3025,2781.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,16,2563,3055,2809.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,17,2575,3096,2835.5000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,18,2601,3106,2853.5000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,19,2590,3087,2838.5000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,20,2554,3042,2798.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,21,2573,3051,2812.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,22,2539,3031,2785.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,23,2606,3108,2857.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,24,2586,3080,2833.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,25,2561,3061,2811.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,26,2582,3077,2829.5000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,27,2548,3036,2792.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,28,2596,3097,2846.5000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,29,2574,3060,2817.0000
n3_LEX1,n3,LEX1,tai50_15_03.F.15_01,30,2554,3034,2794.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,1,888,1028,958.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,2,895,1063,979.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,3,892,1045,968.5000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,4,889,1030,959.5000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,5,892,1046,969.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,6,892,1042,967.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,7,892,1042,967.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,8,878,1036,957.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,9,865,1019,942.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,10,894,1048,971.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,11,882,1032,957.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,12,892,1046,969.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,13,892,1042,967.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,14,869,1032,950.5000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,15,878,1031,954.5000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,16,892,1046,969.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,17,899,1041,970.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,18,892,1042,967.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,19,892,1046,969.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,20,892,1046,969.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,21,892,1042,967.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,22,879,1040,959.5000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,23,886,1040,963.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,24,895,1063,979.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,25,892,1042,967.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,26,865,1019,942.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,27,886,1057,971.5000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,28,883,1015,949.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,29,865,1019,942.0000
n3_LEX1,n3,LEX1,F0.15.0.la24_03,30,879,1035,957.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,1,1551,1845,1698.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,2,1538,1806,1672.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,3,1564,1820,1692.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,4,1573,1844,1708.5000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,5,1543,1828,1685.5000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,6,1532,1810,1671.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,7,1571,1836,1703.5000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,8,1542,1838,1690.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,9,1544,1860,1702.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,10,1558,1850,1704.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,11,1523,1803,1663.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,12,1574,1845,1709.5000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,13,1573,1833,1703.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,14,1546,1808,1677.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,15,1534,1806,1670.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,16,1538,1798,1668.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,17,1535,1808,1671.5000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,18,1555,1816,1685.5000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,19,1538,1812,1675.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,20,1560,1822,1691.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,21,1566,1828,1697.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,22,1559,1875,1717.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,23,1557,1827,1692.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,24,1547,1826,1686.5000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,25,1555,1821,1688.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,26,1548,1851,1699.5000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,27,1544,1868,1706.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,28,1558,1850,1704.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,29,1554,1840,1697.0000
n3_LEX1,n3,LEX1,tai20_20_02.F.15_01,30,1572,1871,1721.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,1,2709,3208,2958.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,2,2729,3217,2973.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,3,2732,3186,2959.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,4,2735,3212,2973.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,5,2754,3258,3006.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,6,2773,3252,3012.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,7,2731,3230,2980.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,8,2754,3223,2988.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,9,2744,3241,2992.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,10,2741,3248,2994.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,11,2696,3137,2916.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,12,2683,3162,2922.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,13,2704,3190,2947.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,14,2732,3202,2967.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,15,2739,3209,2974.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,16,2734,3216,2975.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,17,2709,3181,2945.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,18,2735,3223,2979.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,19,2718,3213,2965.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,20,2724,3219,2971.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,21,2736,3236,2986.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,22,2717,3183,2950.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,23,2724,3215,2969.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,24,2715,3197,2956.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,25,2707,3190,2948.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,26,2697,3169,2933.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,27,2742,3236,2989.0000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,28,2711,3202,2956.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,29,2709,3186,2947.5000
n3_LEX1,n3,LEX1,tai50_20_03.F.15_01,30,2760,3264,3012.0000
n1_LEX2,n1,LEX2,tai15_15_10.F.15_01,10,1249,1383,1316.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,1,1144,1331,1237.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,2,1138,1326,1232.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,3,1170,1362,1266.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,4,1151,1340,1245.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,5,1151,1340,1245.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,6,1148,1338,1243.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,7,1151,1340,1245.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,8,1151,1340,1245.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,9,1133,1306,1219.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,10,1144,1324,1234.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,11,1151,1340,1245.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,12,1154,1355,1254.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,13,1163,1359,1261.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,14,1156,1358,1257.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,15,1151,1319,1235.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,16,1168,1342,1255.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,17,1151,1340,1245.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,18,1177,1386,1281.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,19,1159,1339,1249.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,20,1154,1355,1254.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,21,1136,1343,1239.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,22,1151,1340,1245.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,23,1144,1331,1237.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,24,1159,1325,1242.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,25,1138,1326,1232.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,26,1168,1353,1260.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,27,1151,1340,1245.5000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,28,1154,1362,1258.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,29,1151,1327,1239.0000
n3_LEX1,n3,LEX1,F0.15.0.la38_06,30,1138,1323,1230.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,1,1314,1563,1438.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,2,1301,1563,1432.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,3,1299,1552,1425.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,4,1316,1564,1440.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,5,1294,1533,1413.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,6,1305,1515,1410.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,7,1309,1595,1452.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,8,1297,1499,1398.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,9,1353,1571,1462.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,10,1307,1514,1410.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,11,1320,1538,1429.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,12,1311,1563,1437.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,13,1298,1504,1401.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,14,1291,1526,1408.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,15,1312,1536,1424.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,16,1316,1539,1427.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,17,1314,1518,1416.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,18,1301,1527,1414.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,19,1328,1552,1440.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,20,1320,1563,1441.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,21,1345,1555,1450.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,22,1308,1532,1420.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,23,1331,1562,1446.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,24,1331,1553,1442.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,25,1297,1521,1409.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,26,1319,1535,1427.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,27,1305,1517,1411.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,28,1305,1514,1409.5000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,29,1288,1500,1394.0000
n3_LEX1,n3,LEX1,tai20_15_02.F.15_01,30,1343,1575,1459.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,1,1134,1337,1235.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,2,1126,1300,1213.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,3,1139,1316,1227.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,4,1120,1303,1211.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,5,1116,1292,1204.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,6,1118,1307,1212.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,7,1115,1273,1194.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,8,1118,1282,1200.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,9,1136,1300,1218.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,10,1116,1292,1204.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,11,1137,1314,1225.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,12,1113,1285,1199.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,13,1151,1337,1244.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,14,1123,1299,1211.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,15,1122,1284,1203.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,16,1109,1300,1204.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,17,1122,1289,1205.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,18,1123,1317,1220.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,19,1130,1310,1220.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,20,1124,1309,1216.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,21,1152,1305,1228.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,22,1114,1291,1202.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,23,1131,1311,1221.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,24,1124,1309,1216.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,25,1118,1303,1210.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,26,1112,1275,1193.5000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,27,1116,1292,1204.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,28,1137,1309,1223.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,29,1140,1304,1222.0000
n3_LEX1,n3,LEX1,F0.15.0.la29_03,30,1124,1310,1217.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,1,2822,3297,3059.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,2,2928,3454,3191.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,3,2843,3318,3080.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,4,2862,3333,3097.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,5,2945,3429,3187.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,6,2804,3278,3041.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,7,2885,3377,3131.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,8,2879,3369,3124.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,9,2844,3340,3092.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,10,2834,3316,3075.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,11,2869,3370,3119.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,12,2855,3362,3108.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,13,2879,3388,3133.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,14,2843,3300,3071.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,15,2877,3386,3131.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,16,2885,3376,3130.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,17,2831,3288,3059.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,18,2879,3363,3121.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,19,2851,3334,3092.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,20,2855,3350,3102.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,21,2867,3337,3102.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,22,2861,3304,3082.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,23,2814,3278,3046.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,24,2873,3367,3120.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,25,2852,3333,3092.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,26,2820,3292,3056.0000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,27,2800,3287,3043.5000
n3_LEX1,n3,LEX1,tai50_20_01.F.15_01,28,2846,3334,3090.0000
